#{"t_start": 1763756444.8246543, "env_id": "None"}
r,l,t
-1272.1555,17,29.192218
-986.21,3,29.19231
-1162.7966,4,29.192327
-1285.0583,4,29.207722
-2395.5771,12,29.207812
-2610.1602,11,29.229519
-1033.7034,3,29.244282
-1027.1646,2,29.24441
2106.0723,56,29.244443
-939.9985,4,29.259212
-893.6803,14,29.275337
-1043.9342,2,29.275416
-1226.4363,28,29.290239
235.22076,55,29.304869
-1260.8303,7,29.304947
-621.34973,7,29.327157
-937.78766,11,29.327249
-1453.058,14,29.342255
2981.4019,69,29.361094
-1248.8198,4,29.361187
-992.4548,6,29.374808
-1316.9504,4,29.374882
-1293.7131,45,29.396464
-1333.3888,4,29.396803
-1028.9634,2,29.411616
-1272.7456,9,29.42449
-2146.15,11,29.424573
-143.33606,45,29.437515
-2710.1084,8,29.437603
1448.2239,64,29.451269
-1444.1177,21,29.467567
-1303.1229,6,29.483117
-1526.2529,5,29.497569
-1503.4644,4,29.497934
-2113.2744,8,29.497977
-1145.2866,26,29.529101
-1310.9595,29,29.529182
-1504.7065,12,29.529202
-1028.9536,2,29.566113
-2098.1418,8,29.566179
-895.24884,10,29.583248
864.34235,43,29.601239
-1003.72864,4,29.601309
-2407.5557,17,29.63272
-1519.2292,4,29.632823
-1155.4067,7,29.646931
-1001.5739,3,29.646997
-1069.6815,3,29.683213
-1084.9662,8,29.735828
-76.581604,47,29.735939
-1411.626,15,29.752007
-37.165527,24,29.752071
1064.4493,43,29.752086
-1456.4397,8,29.767834
-1026.7065,34,29.786886
-1101.9573,8,29.786978
-484.753,24,29.80161
-1319.5494,19,29.815556
578.8599,54,29.831942
-98.13995,25,29.874669
-961.69794,5,29.874769
-209.091,24,29.874788
-1008.0898,15,29.888467
-753.48346,7,29.888542
-1286.4009,21,29.904108
-1035.3278,2,29.904467
-1916.1437,15,29.915869
-2318.1555,12,29.938959
-920.8112,4,29.961058
-1051.8428,3,29.976803
-2238.3982,11,29.98995
-1388.0221,8,30.004221
-1250.3445,7,30.021095
-554.5476,28,30.036675
-1674.6562,5,30.048871
-1181.9773,6,30.188464
-1143.5275,12,30.188571
-1410.2878,10,30.20458
-2227.8516,22,30.232376
-913.2678,50,30.232468
275.73285,56,30.246167
-976.6602,3,30.290563
-1026.1967,2,30.321085
-538.1424,17,30.321453
-1808.6484,32,30.351204
-592.31647,14,30.351292
-598.68164,27,30.351311
-1187.7233,8,30.351319
-248.19293,34,30.370057
-1351.8462,3,30.370142
88.19757,34,30.37016
-1022.59973,3,30.370168
-1078.3237,12,30.370174
-1038.6233,2,30.388223
-93.58136,24,30.388326
-680.24475,26,30.388344
-1001.0933,2,30.38835
-1040.0294,2,30.404085
-1021.1697,2,30.41917
-916.27625,4,30.41926
-1026.174,2,30.41928
-1140.6809,12,30.419287
-1720.3811,16,30.433649
-1570.4165,5,30.449592
-956.9919,5,30.449665
-1102.0709,4,30.44968
744.637,57,30.474446
768.9576,61,30.474544
-1211.3243,7,30.501167
-619.68713,26,30.523108
-999.3443,6,30.523207
-1566.424,5,30.523224
4289.525,87,30.523231
-961.8011,4,30.539529
-776.2893,21,30.539591
1729.0043,74,30.556147
-1028.6726,2,30.556236
-1200.7971,6,30.556267
-1056.2046,3,30.58792
-1108.87,5,30.619045
-977.29926,14,30.633002
-1168.345,11,30.649188
-885.74866,6,30.649281
-491.93427,18,30.666746
1628.345,51,30.666826
-1241.0365,10,30.680861
-1313.9868,4,30.705065
898.4431,53,30.718374
-1264.7263,36,30.732078
-3296.045,39,30.746207
-914.4832,6,30.746359
-1833.998,20,30.74638
-1096.9348,4,30.761044
-1488.5048,6,30.76119
-991.0876,13,30.761207
-2238.3726,10,30.777542
-2748.6526,17,30.777647
-1025.8458,4,30.777666
-975.7683,4,30.816978
-1013.8315,3,30.838665
-1319.4053,8,30.906006
-1864.4717,12,30.940331
-2120.2183,12,30.940399
-1232.0741,10,30.940414
-3257.9546,12,30.955156
299.0429,31,30.955495
-983.06067,3,30.983205
-1038.198,2,30.983306
-515.3782,18,31.010821
-975.37897,3,31.027579
-851.27856,5,31.027662
-290.6917,38,31.027695
-1072.8215,25,31.044107
-1984.1348,37,31.044229
-98.273315,19,31.065171
-1318.5063,16,31.06529
-1030.7041,2,31.065312
-986.1101,3,31.091973
-349.43103,21,31.092095
-139.2732,34,31.092127
-2160.9927,38,31.120435
-950.3813,4,31.120551
-3344.6885,29,31.136643
-1596.7415,6,31.151622
-1099.5935,6,31.151747
-1979.9587,31,31.151771
672.36774,47,31.16626
-2187.4158,16,31.181828
-1055.1072,51,31.181923
-1073.2764,2,31.18194
-1497.1848,4,31.226573
-1332.7214,5,31.226635
-1998.4099,12,31.226648
-1438.084,16,31.226653
-1456.5796,10,31.243893
-819.5025,8,31.243958
-631.2074,14,31.243987
-1150.2245,9,31.257133
-1037.3317,2,31.271588
1511.7112,45,31.286003
-19.556824,23,31.286095
-996.20844,5,31.305697
-808.8679,19,31.325181
-2505.9631,15,31.32527
-1045.4503,2,31.325285
-1103.58,8,31.357198
-1744.4604,13,31.357273
-1459.2411,5,31.373549
-1035.5446,2,31.390117
719.538,36,31.390187
1985.6976,112,31.390198
-3307.8896,20,31.409337
-1176.2302,5,31.409449
-995.78455,3,31.441566
-1144.1711,7,31.441661
-504.1153,17,31.462857
-955.13947,4,31.478451
-2011.6321,12,31.478758
1460.0903,71,31.49479
-696.086,17,31.508527
-912.87646,7,31.50862
-1190.0577,17,31.524148
-1402.5363,11,31.538131
-1449.9364,7,31.555527
-1014.848,25,31.583932
462.9449,36,31.584017
-1193.2487,16,31.584033
-1104.6661,4,31.598691
-927.5684,7,31.610761
2402.495,70,31.630751
-650.567,16,31.630858
-851.38464,4,31.647357
-1765.1111,6,31.647431
-1031.948,2,31.64744
148.58374,27,31.660075
615.90985,49,31.676648
-1662.2665,5,31.676744
-475.40677,27,31.6987
-261.2456,28,31.698797
-1237.0034,17,31.716967
-1045.7295,4,31.717061
-1178.2859,7,31.749885
-1343.835,3,31.765535
-875.3648,19,31.765648
656.64044,40,31.786033
-1485.2804,18,31.817926
-987.05914,4,31.84728
-1434.0817,13,31.847394
-1873.132,21,31.847412
-1479.2783,13,31.868313
-1352.7002,10,31.86838
-1606.7653,12,31.868396
-1021.0508,2,31.883877
-977.15234,3,31.899319
-990.40765,3,31.950763
-1324.1022,16,31.965419
-2023.7621,14,31.984238
-1355.8293,11,32.000186
583.5923,37,32.000261
-927.6193,21,32.000278
-565.3772,16,32.029861
-962.21295,12,32.059867
-905.4855,22,32.076309
-919.3544,15,32.091034
-1747.7351,56,32.091142
-488.78253,48,32.091165
-1583.142,9,32.108097
-1526.8564,7,32.108171
-777.2481,7,32.108187
-4051.946,39,32.108195
-823.8815,35,32.160768
-832.66345,8,32.191792
-1358.1196,13,32.191891
-1118.9656,16,32.207191
-1031.066,2,32.223211
-1334.5872,8,32.247501
-1923.6787,10,32.247568
-818.81525,14,32.261563
-2551.059,9,32.261674
834.3602,49,32.286543
-1125.9849,18,32.309216
-1849.7998,27,32.327018
-3579.8584,13,32.327165
-1286.6255,7,32.345065
-2666.4587,13,32.345165
-793.4458,6,32.357995
-163.20776,41,32.373324
-2175.6907,10,32.373419
-986.2612,3,32.390351
-1040.8201,2,32.407118
-1972.9086,14,32.40722
-1420.7439,9,32.425058
-1678.7568,3,32.425188
-1032.2814,3,32.452498
-2067.4443,12,32.46803
-135.8902,35,32.468119
-1595.1777,48,32.485749
-1175.0175,6,32.48581
-1283.8728,8,32.485826
-3971.9163,12,32.522874
-1062.1726,6,32.522956
-919.6505,5,32.554101
-1049.0356,3,32.56815
-747.1308,20,32.568233
-1703.5715,29,32.585834
-1521.5786,7,32.585909
-1105.6454,4,32.585927
-777.28015,7,32.598669
-491.91446,19,32.612559
3677.579,71,32.655038
-2366.1384,11,32.655129
-488.6949,35,32.678251
3239.1204,57,32.711363
-967.979,8,32.71145
528.73846,37,32.725375
-1045.7441,2,32.744312
-856.0884,12,32.770717
-1116.1227,28,32.770817
-788.98956,8,32.794272
-1455.3971,15,32.808853
-408.12994,18,32.863819
2259.7026,89,32.863887
68.11389,24,32.863902
-2626.9998,17,32.878409
-1068.9653,8,32.892479
-1417.6749,12,32.905127
-1851.7701,17,32.922256
-1356.8673,5,32.937665
144.39075,34,32.937832
-931.4941,24,32.93785
-1380.0424,42,32.952024
-717.7905,16,32.952087
-772.7066,6,32.952103
-523.71844,27,32.966937
-1023.6983,2,32.967027
-987.18024,3,32.967059
-997.96326,3,32.983493
-1037.3145,2,32.983593
136.94641,42,32.998942
-1024.4958,2,32.999007
2236.1843,70,32.999021
48.870605,35,32.999029
1548.4946,48,33.01312
-1022.9692,2,33.013223
-21.6781,23,33.024711
-788.84106,20,33.0491
-910.3972,4,33.049214
-1129.2988,8,33.06569
-1437.877,12,33.134981
3143.802,97,33.149185
-1238.3557,11,33.176957
-1869.5828,14,33.245985
-3113.1375,12,33.246075
-617.1998,29,33.246094
-1008.1526,23,33.2461
1174.8125,54,33.261837
-1468.8579,9,33.282784
-1574.9558,20,33.310032
-1377.316,37,33.339416
-812.68646,7,33.363212
-846.1405,33,33.377092
-2527.7063,7,33.42018
-1315.9943,27,33.42031
-1348.6497,6,33.437115
350.10083,35,33.453933
-1030.4587,2,33.454028
101.042786,31,33.482725
-1372.2246,14,33.482805
-1355.3257,3,33.498777
-759.4587,22,33.517979
-2569.6616,18,33.535116
727.7906,36,33.535187
-1421.8164,37,33.535202
-941.83795,4,33.55384
-974.0288,6,33.553938
-893.3266,20,33.568045
628.6397,35,33.568154
-1021.7069,2,33.600344
-1023.75757,2,33.600396
-1316.9817,4,33.600408
-1077.92,4,33.620254
-966.7553,5,33.62034
-1497.632,12,33.620357
-995.9402,3,33.648837
-885.256,11,33.662585
294.66882,40,33.677341
-1778.459,8,33.677485
-1337.5475,3,33.689707
-1970.6167,6,33.706219
-682.9529,30,33.722846
-854.37915,7,33.722923
983.7317,72,33.722941
-1029.4917,8,33.737746
-1038.1389,2,33.737843
-866.0882,5,33.765527
-1290.2207,6,33.765625
-1033.7422,3,33.765644
-1005.10956,2,33.76565
-998.69666,3,33.765656
1591.7788,49,33.78446
-882.72,7,33.784578
-1458.2015,18,33.800438
529.4368,65,33.800538
-1057.4814,24,33.817638
-977.66907,3,33.817755
-1041.0367,2,33.834419
2991.1802,62,33.850679
-927.93,5,33.850758
333.52515,56,33.850774
767.538,51,33.850779
-2625.0166,20,33.850785
-1035.5707,5,33.869219
-1127.1547,6,33.869337
-1537.0397,18,33.883091
-1615.4553,5,33.883184
-401.12183,18,33.883205
-987.71954,3,33.894564
1084.3003,48,33.909261
-1005.6509,2,33.924092
-1010.12854,4,33.924194
-1029.4299,6,33.950676
-2093.2754,6,33.950797
-1046.7192,2,33.950831
871.5157,42,33.950838
-828.6139,6,33.950844
-2222.6628,9,33.965466
-1456.186,7,33.979357
-1390.2932,12,33.979449
-1033.0238,2,33.979468
-1272.1296,4,33.993655
-2283.3071,16,33.99372
-1399.0361,11,33.993757
319.02228,41,34.005821
-2310.9187,11,34.02452
-553.83826,33,34.024595
-1005.55133,2,34.024614
-2519.1365,6,34.039524
-2733.9238,20,34.039621
-1393.7872,3,34.039634
-1260.5125,8,34.069416
-990.4024,6,34.069498
-1018.45294,12,34.069528
-1034.9495,2,34.097867
-1624.2428,14,34.097966
-996.8611,4,34.122437
-785.18585,7,34.138609
-1469.6869,9,34.150979
-5301.314,19,34.168936
-2033.5266,15,34.169096
-1376.9072,22,34.169153
-1697.5469,14,34.185565
-972.83356,3,34.185646
-908.36774,4,34.24772
-1373.1279,16,34.2478
-677.13165,15,34.247816
-1132.445,5,34.247824
-871.58276,6,34.24783
-1501.3853,12,34.285586
-1936.9557,6,34.285687
-1206.0109,3,34.29996
-1074.276,3,34.300038
-897.5855,11,34.300056
-1030.2234,2,34.317227
-428.37598,35,34.317339
-1343.3015,3,34.338667
-1031.5143,2,34.353428
-1716.2902,4,34.372698
-833.03815,25,34.386773
-1315.4279,4,34.406342
-753.6496,28,34.406425
-999.8675,24,34.422442
-1239.8811,7,34.43418
-1062.9507,8,34.434275
-1704.9022,12,34.449192
-996.4438,3,34.479199
-717.35986,45,34.4796
1669.0215,52,34.479674
468.7708,36,34.506048
-1224.3325,8,34.535026
54.83264,20,34.564971
-1858.1041,7,34.579229
-547.44727,26,34.579323
-1176.2748,8,34.594934
-1286.1305,4,34.595009
-1891.9563,47,34.65334
-1944.3297,5,34.653433
1979.1077,82,34.65345
-360.84015,26,34.653456
-1343.2416,37,34.667022
-1017.4642,2,34.681612
-748.1693,25,34.681723
-1586.4377,8,34.681743
-939.83923,42,34.681749
449.95087,35,34.712691
-1297.0155,4,34.712762
-1489.4856,19,34.712777
-154.8274,21,34.712783
-1059.8884,8,34.712789
-952.0327,6,34.739451
-1028.0807,4,34.739546
-1044.1709,2,34.739566
-3714.0396,18,34.770226
121.88495,53,34.787327
-1059.2281,47,34.78774
-1419.2903,10,34.813818
-1053.806,5,34.813907
-1410.7524,9,34.813924
-1030.4432,2,34.855224
-1279.2178,9,34.855325
-1245.0447,7,34.855345
-679.1097,26,34.870378
-1034.6134,3,34.870431
-1548.8735,5,34.870442
-1855.5618,9,34.885052
-1053.6693,12,34.898102
-966.9641,3,34.911963
-72.10602,15,34.912055
-677.6484,8,34.91208
-1127.9626,14,34.928431
-1343.5762,38,34.928534
-1025.5533,3,34.95787
-1270.1057,18,34.957973
189.99792,35,34.971739
-1397.772,10,35.007122
-1182.7202,7,35.007205
-1107.5448,6,35.007222
-988.90765,10,35.007227
-951.0225,4,35.021775
-1509.0343,5,35.039177
-2667.3276,14,35.039268
-124.25464,29,35.039285
-1043.0066,2,35.053927
-992.01056,3,35.054027
-1682.8973,47,35.094009
-576.077,25,35.095021
591.0671,46,35.095072
-957.68616,5,35.108176
-1233.2953,6,35.127536
-3644.6047,14,35.127653
-1562.7527,14,35.141576
-520.12,32,35.141675
-555.182,21,35.176618
405.1358,54,35.195181
-1037.8573,3,35.195265
-746.2539,16,35.235032
-1040.0012,2,35.235097
4607.9673,79,35.248011
63.26587,44,35.264115
-1295.0791,3,35.28101
-884.0993,22,35.281097
-2104.0027,6,35.281122
-415.68408,26,35.281133
-1522.5588,9,35.298162
-1349.408,12,35.298538
-1044.2301,3,35.319138
-1038.3005,2,35.319216
-1429.3859,13,35.354209
-990.645,3,35.372396
-892.93304,6,35.385277
-752.4989,6,35.401701
-985.61115,18,35.402059
-923.33466,5,35.402091
-2826.0464,18,35.402098
-605.66864,17,35.402103
413.00757,23,35.419467
-2160.6113,8,35.419539
-1715.8665,8,35.431375
-167.08966,26,35.477739
-2531.5842,17,35.477816
-1419.9507,12,35.477832
577.0974,39,35.493649
-1759.0645,27,35.493759
-1031.4967,2,35.507704
-1454.6025,8,35.527608
-1049.7281,3,35.527782
-214.18921,33,35.541854
-1204.8403,10,35.560427
-1041.6554,36,35.594284
-1698.2333,29,35.610903
-984.7425,6,35.611001
-927.21875,5,35.61102
-998.7202,3,35.611026
-1549.2622,8,35.629858
-1295.258,5,35.629941
-408.61047,16,35.645132
-1049.4291,3,35.645208
-1044.2324,2,35.645224
-1141.7198,3,35.660642
-1913.1233,15,35.660727
-2501.2185,20,35.677482
338.4099,28,35.730402
-999.6162,3,35.730508
-935.14294,4,35.773436
-781.98175,9,35.830444
-459.45508,16,35.830521
-683.9908,18,35.862664
-754.8745,63,35.890015
-1475.7727,8,35.905729
-2658.8735,23,35.905813
-972.1449,7,35.921715
-558.359,30,35.953793
-905.1694,14,35.969227
-1045.4275,10,35.969355
-490.35477,29,35.996331
-225.73743,23,36.012824
-1084.0498,6,36.012918
-1475.1603,10,36.031837
-1044.0624,42,36.03193
-488.36346,33,36.046262
-1091.4033,10,36.04636
-1444.073,19,36.046378
-1036.8771,34,36.060295
-955.8042,2,36.085016
-1052.8774,3,36.085107
-1777.5044,3,36.085134
-1703.822,7,36.100912
-826.614,6,36.114131
-1233.4033,6,36.143642
-2418.8955,10,36.157803
-971.4043,5,36.174661
-1071.3346,3,36.189694
-1024.3186,6,36.202586
-1746.0145,31,36.251035
-819.22925,17,36.251152
-320.28796,71,36.269208
647.2647,33,36.269291
-2577.9087,20,36.295941
-1028.2408,2,36.296017
669.11523,49,36.321947
-763.59076,25,36.337929
-1130.7148,30,36.338
-673.7003,27,36.356496
-1085.8923,4,36.356972
44.050964,38,36.357011
-959.07477,5,36.372569
-1014.8992,4,36.398765
-829.9353,5,37.605964
-1137.5107,17,37.620022
-445.07336,25,37.6696
-1391.2441,12,37.684442
-1905.5664,35,37.684516
-590.1655,20,37.684532
-984.4255,4,37.68454
-1537.228,12,37.702177
3318.391,94,37.702258
-1460.1654,11,37.702273
-595.42944,19,37.702279
-1040.292,2,37.717097
-1063.739,17,37.717175
-1027.6226,2,37.730068
-1123.0781,5,37.742948
-898.2272,4,37.766147
-1519.6138,4,37.766246
-123.59888,33,37.781547
-637.9602,15,37.781635
-109.63977,36,37.781654
-1552.1677,4,37.781662
-242.58185,33,37.795753
-1570.0496,7,37.795864
-1259.0166,5,37.795899
-1700.572,8,37.811565
755.4632,40,37.866456
-684.0648,19,37.86655
-852.48376,26,37.882021
-423.94214,26,37.882086
-2288.6108,13,37.8821
-2553.4712,8,37.899782
-1520.6576,53,37.900294
-1130.9535,8,37.929708
-1034.2007,3,37.943663
-1152.4171,12,37.957011
-996.29205,16,38.034555
-1709.0359,8,38.047089
-849.6176,20,38.073119
-2313.665,14,38.21693
-786.0879,22,38.232519
-1113.6693,48,38.251971
-995.2823,2,38.25205
339.88458,23,38.266188
-1120.2292,5,38.266265
-978.3459,17,38.266276
-1023.818,2,38.281643
3084.9326,77,38.281739
-2838.3794,19,38.281764
-2218.2432,26,38.281772
-1013.64594,2,38.281779
-1005.26276,4,38.300219
-2727.8213,29,38.30032
-1027.1713,2,38.300348
-1146.7307,32,38.316433
547.6104,44,38.332718
-1224.8456,17,38.33281
-1002.9242,3,38.348662
-267.49213,61,38.348709
-1003.766,3,38.348719
-1630.8643,13,38.363669
-1048.2887,6,38.363789
-1034.2007,3,38.363811
-813.28516,6,38.381506
-973.8631,3,38.381588
240.2782,26,38.404028
554.15857,34,38.404173
-1013.52356,8,38.419519
-1289.8527,4,38.41962
-1359.4734,45,38.431441
-944.95966,2,38.443951
382.6435,35,38.458903
-1284.3853,11,38.458994
-1047.8619,2,38.459012
-966.3489,5,38.476989
-2051.579,8,38.495932
-1308.9285,7,38.496011
-706.8142,13,38.496027
-1108.6115,13,38.508145
-996.6201,3,38.508229
-1481.2295,32,38.521869
-949.70966,4,38.521943
-965.8701,40,38.52196
-1361.2157,11,38.536628
-750.5066,13,38.548719
-955.9604,4,38.571767
-725.46484,18,38.571871
-1046.1107,13,38.586605
-1049.1489,9,38.616822
-913.245,5,38.616909
-1274.7836,7,38.63015
-1268.4037,10,38.644516
-1626.3727,41,38.644566
-1068.0693,13,38.644576
-1846.1506,11,38.672588
-1611.3904,26,38.672673
-914.2069,5,38.697185
-2188.0327,6,38.732947
-496.58463,18,38.762214
-1201.0917,20,38.762349
-1070.666,13,38.77441
-1734.1893,12,38.790148
-1651.6106,19,38.804152
103.765564,41,38.804224
-789.7091,26,38.804242
-1312.789,11,38.804249
-1076.1034,32,38.818385
-1055.5305,2,38.818485
-958.4817,6,38.848341
-1933.949,6,38.848435
-1401.2856,5,38.895608
-3201.2507,16,38.910337
-838.65875,16,38.91045
-873.513,13,38.923383
1108.8967,39,38.937974
-1043.2504,9,38.938358
-1220.7008,6,38.938405
-1244.2065,4,38.966576
98.56818,32,38.966674
-737.1691,7,38.992463
-648.6413,15,38.992573
-1465.0192,29,38.992598
-2298.3357,7,39.012849
343.04608,34,39.027133
-1023.0519,2,39.027216
-1541.8984,16,39.054986
-985.43823,3,39.073285
1270.2739,65,39.073415
-1146.233,6,39.084284
-997.4221,2,39.101715
-961.8321,12,39.11612
-1736.0767,21,39.116211
-1378.9857,38,39.131437
-1128.3359,6,39.169233
-949.94135,14,39.169348
-1105.8318,5,39.182782
879.7525,44,39.1975
-1037.1396,2,39.210101
-633.69916,44,39.246598
-334.53796,60,39.246717
-2927.9045,19,39.261238
-2057.874,11,39.274758
-3431.855,24,39.27489
-60.87085,32,39.300469
-1114.414,12,39.328844
-1223.5195,5,39.328925
-1984.395,19,39.32894
-1836.5027,6,39.328946
-342.4488,18,39.342977
-955.282,4,39.363847
-1237.9393,11,39.364267
-1035.1588,3,39.378264
-1021.601,2,39.395874
-941.9403,9,39.41109
-1233.2487,5,39.411166
-1038.2758,2,39.411182
-446.9008,22,39.42383
-1503.8097,7,39.436879
-1097.4424,18,39.452329
-863.5868,18,39.510376
-736.9734,8,39.525184
-2498.3472,7,39.543056
153.6192,58,39.543144
510.63794,38,39.603077
-1045.6667,3,39.648125
-493.8108,26,39.662195
-5109.5107,11,39.687163
470.8424,62,39.703197
-3222.5732,11,39.703266
1316.9233,48,39.703282
393.91028,62,39.703288
1866.9385,73,39.703292
-952.3622,5,39.71945
-389.43683,24,39.719539
-1095.1415,48,39.719558
-3086.6775,39,39.73388
-1017.4944,3,39.733962
-1377.4362,13,39.733977
-847.4863,3,39.745195
-1002.765,4,39.758662
1011.23596,59,39.771922
-1013.9924,2,39.78653
2104.5566,60,39.800016
-989.6098,12,39.827642
-1344.8083,8,39.827732
627.1462,31,39.864499
-732.6246,8,39.876042
-844.93225,34,39.87612
-1315.2869,14,39.889648
-1114.97,15,39.903425
-1036.5831,8,39.934568
-1573.4548,19,39.965613
1044.8005,38,40.001311
-966.43494,15,40.017301
-1149.8346,43,40.032387
2966.9246,74,40.032466
-993.3062,3,40.048089
-1435.3301,9,40.048199
-996.4346,3,40.07006
-1034.0614,2,40.070146
3682.7734,114,40.070163
-993.2984,3,40.083914
660.59656,48,40.110148
-914.4,5,40.1231
-318.23633,53,40.1232
-1713.5393,12,40.150099
-1051.46,5,40.177641
-1581.8203,10,40.198278
128.22443,31,40.19837
-1077.539,33,40.198385
-996.10236,9,40.216203
-999.7513,3,40.248888
2112.1255,51,40.271824
-2577.8364,38,40.286332
402.81073,28,40.301406
-741.2646,38,40.301772
-2842.6187,26,40.301818
-908.55743,6,40.314059
-2565.8953,13,40.329035
-964.1729,4,40.329124
-971.6906,4,40.354545
-3460.3123,41,40.354661
-1056.5999,4,40.369814
-1028.7095,3,40.398243
-986.56464,3,40.442661
615.2467,38,40.477898
28.681091,19,40.493903
-958.63446,21,40.542316
984.9235,47,40.556063
-1900.3907,5,40.556165
611.8294,32,40.569488
-261.74896,28,40.569628
-899.42975,5,40.569646
-1044.1975,2,40.597655
-954.9996,4,40.627444
-522.4797,49,40.641737
-765.68005,37,40.641824
-789.0924,26,40.657138
-1004.3077,3,40.672031
-1128.9584,8,40.672137
1161.0967,48,40.691253
-1301.1926,8,40.691376
-932.9306,5,40.716754
566.5388,44,40.744151
-2945.2131,30,40.774878
-1008.0855,4,40.774975
-1036.5966,2,40.774993
-1314.5892,8,40.789531
-690.1139,32,40.789796
-355.2475,33,40.802602
-1564.258,9,40.814678
-1012.6832,4,40.827743
-338.19104,44,40.827837
-1523.538,5,40.841474
-894.788,5,40.841561
-967.9684,3,40.854671
-1958.5493,35,40.854752
-3799.0823,24,40.880481
-871.25543,7,40.921551
-977.7463,5,40.92189
-734.13416,7,40.936578
-2504.272,21,40.936689
-504.87372,21,40.959216
-884.7423,12,40.959296
-1152.1782,5,40.959316
327.937,36,40.979297
-1652.3945,21,41.005932
-2324.3054,44,41.00602
-241.61731,19,41.146652
-2129.1682,21,41.170748
-2276.5454,9,41.170849
740.46655,92,41.205829
2234.722,88,41.205924
-1196.8119,12,41.244833
-1112.738,11,41.291596
-1027.9443,2,41.361314
-953.0892,5,41.361413
595.2919,56,41.392081
-2606.417,16,41.392137
-1021.0626,2,41.487389
-237.31604,45,41.487507
-1924.9573,24,41.487524
-1011.6727,17,41.487531
-931.25146,5,41.571317
-790.5871,29,41.606827
112.405945,19,41.65995
-1016.46606,4,41.660043
-966.98425,4,41.660064
-1524.3982,6,41.660073
-2008.867,13,41.660079
-545.8009,25,41.788532
807.4849,43,41.788629
-1602.5068,12,41.788642
-979.8622,3,41.843113
-1960.2578,27,41.878312
-455.83395,23,41.878364
3692.9985,134,41.878374
-981.16907,6,41.87838
-1000.3925,6,41.928346
-1062.8146,4,41.984083
316.28735,53,41.984194
-716.1384,12,42.040547
-1570.3699,12,42.04066
-1165.1566,8,42.040679
-1341.1521,6,42.127257
-1059.8627,9,42.143631
-1071.5013,3,42.14369
-1177.4965,5,42.167295
-1115.5171,20,42.191377
47.181335,25,42.191475
-785.93085,11,42.191495
-820.3919,15,42.210355
-1307.5706,9,42.224831
-742.6143,9,42.264505
-948.30054,6,42.264618
-1143.5354,10,42.286058
-929.5514,6,42.286362
444.0252,48,42.311592
-1016.8379,2,42.311708
-778.69946,15,42.311729
-1075.4032,16,42.335465
-1353.6676,19,42.356425
-941.29407,6,42.356519
-2279.611,4,42.384303
-42.74164,33,42.384401
-2332.504,4,42.407405
-896.28925,10,42.407477
-1636.7563,12,42.4603
-111.456665,46,42.460436
-1798.2029,7,42.489393
-920.7589,5,42.489502
-959.8326,4,42.489521
-976.7005,3,42.547934
-2376.1963,8,42.548016
-949.84186,4,42.575866
-945.5381,8,42.575963
724.3092,31,42.594423
-3354.3552,19,42.623127
5776.7944,95,42.637717
-1512.9014,18,42.664498
-1182.3829,23,42.664576
-1981.9414,12,42.681447
-1477.7991,7,42.681531
731.3066,28,42.695693
-311.5478,28,42.711407
-1029.3035,5,42.763657
-760.40015,8,42.763725
-41.360596,22,42.807034
-3004.9624,12,42.807123
-994.8159,4,42.821249
-803.8621,18,42.834471
-878.3702,12,42.849672
-359.27948,22,42.849786
-1267.3212,4,42.875401
-1279.4302,13,42.875787
-329.5304,30,42.892041
1240.8003,46,42.892166
-2810.755,20,42.910839
-878.5905,6,42.910933
2355.0085,63,42.927259
-854.0022,5,42.92736
7507.834,124,42.942959
-992.88086,3,42.943081
-23.005737,25,42.974735
-1151.0911,6,42.974839
-266.82416,56,42.985879
-2228.9912,20,43.011046
-2707.558,40,43.011124
-898.2392,6,43.011138
-1281.5149,15,43.011145
-1692.8481,3,43.039215
-1042.431,2,43.039273
-220.85974,20,43.039282
-1316.4568,4,43.069968
-1871.847,8,43.070068
1253.0901,42,43.070088
-2354.7568,16,43.086011
-1441.5314,14,43.086612
-848.08997,5,43.113612
-1438.4417,16,43.13971
-3540.072,15,43.139797
-1307.8263,8,43.139813
-1066.7528,9,43.155245
-933.16785,41,43.155355
1298.2522,43,43.155389
-916.0078,6,43.17722
289.4757,29,43.177368
-967.4001,4,43.219221
-1005.0221,4,43.2193
-968.68384,12,43.232678
-850.3342,6,43.232731
-1073.1277,11,43.260684
-606.1011,12,43.260781
-2267.0999,18,43.260798
725.7166,68,43.286558
-1000.0376,4,43.286627
-659.8368,21,43.301635
233.12549,26,43.315329
-1545.6033,5,43.329192
-1511.51,27,43.343889
-1299.2417,4,43.379704
-1029.7775,7,43.39166
-1027.5842,5,43.444837
-1801.52,25,43.459786
-104.90723,26,43.459931
-261.56036,23,43.47318
-3342.3174,25,43.486362
-390.1797,18,43.486428
-509.08264,31,43.49885
-334.02252,24,43.498929
62.153748,25,43.528678
-1036.4878,2,43.528759
-447.6419,64,43.544353
1067.1064,46,43.557889
-868.92114,7,43.557956
-2582.0835,12,43.557972
-1010.7572,3,43.572129
-1598.7716,6,43.628359
-1334.0042,34,43.628463
-1884.7859,11,43.638135
219.72723,50,43.667535
-1016.9798,4,43.688063
192.85724,28,43.68818
-539.1268,30,43.688195
-410.94806,36,43.732306
738.1603,33,43.732378
-633.7005,12,43.732393
-911.1037,5,43.750817
-1037.0361,2,43.76498
