#{"t_start": 1763713037.7761369, "env_id": "None"}
r,l,t
-2046.493,9,64.487594
-1334.1405,11,64.487688
-1500.416,10,64.508954
-1440.3667,11,64.509036
-848.12366,4,64.523536
-874.1397,78,64.553705
-1050.2805,2,64.553751
631.1052,40,64.553761
-1041.7594,2,64.591345
-1465.6663,24,64.591514
-905.21155,6,64.59153
-1036.8643,3,64.609069
-1073.2162,2,64.626592
-2118.2537,37,64.626688
-3221.4263,18,64.654837
-1692.1824,7,64.684958
-1164.9108,9,64.685047
-460.99707,36,64.709152
-1747.7964,60,64.726065
718.1401,40,64.758048
-1542.1571,4,64.776248
-1455.7839,16,64.796986
-1983.3599,7,64.823472
-2675.7463,32,64.82355
-1159.0061,3,64.842487
-1744.889,8,64.842578
-1053.9266,2,64.842601
-1601.0632,12,64.890429
-506.80527,54,64.890477
-982.7218,2,64.890488
-1541.0613,17,64.905505
604.62537,71,64.94143
-1218.1337,10,64.941489
-915.7676,5,64.941499
-212.16516,28,64.941506
-1000.3667,29,64.972897
-980.0732,3,65.027445
-1456.6517,18,65.057257
-2160.5586,7,65.081605
-848.373,21,65.081714
-1931.5393,14,65.105694
-2697.642,7,65.124802
-923.5175,3,65.139404
110.31616,24,65.163299
-1032.2207,6,65.163404
-618.9353,30,65.19243
-1397.9211,31,65.192535
-1512.2375,4,65.192552
-1038.6724,2,65.225276
-737.8062,50,65.240685
-2207.5178,4,65.285457
-1376.366,14,65.285557
-1026.0465,2,65.285574
-2225.6206,11,65.322796
-1780.3726,16,65.322871
-1044.6545,2,65.339913
-1047.8608,7,65.355492
-1046.2659,2,65.355558
-1626.2498,11,65.375622
-1093.4742,5,65.418703
-1501.9163,23,65.418793
-1511.496,9,65.437306
-969.13184,3,65.474228
-2077.6836,9,65.490552
-1599.5414,15,65.490649
-1075.6622,4,65.490664
-990.3216,9,65.53942
-1446.583,8,65.539486
-3493.0488,11,65.559787
-3563.6504,52,65.652084
-1366.3281,9,65.706711
-1031.3438,10,65.706919
1143.0116,63,65.706966
-1015.1234,6,65.706982
2027.5754,69,65.734314
-1450.4022,15,65.734396
-990.72107,3,65.793006
-1764.148,37,65.79308
-3046.4502,10,65.793095
-661.2279,52,65.813775
-2383.5034,11,65.813899
-1096.6343,6,65.813918
-2290.645,42,65.857188
-977.49066,3,65.857267
-759.64655,38,65.871522
-1346.001,40,65.894148
-1683.5035,6,65.915786
-995.9681,54,65.915922
-1478.7299,8,65.915957
-2074.8464,5,65.915966
-1128.5376,3,65.958941
-2083.005,12,65.978837
-1001.676,4,65.995063
-1883.134,41,66.01138
-992.88684,5,66.011485
-1420.4451,7,66.011501
-1055.2094,3,66.0303
-3095.6062,31,66.062274
-2614.5686,10,66.062352
-954.12823,3,66.079294
-1092.8138,3,66.103492
-2939.897,18,66.103596
-1066.2089,3,66.125681
-787.4826,55,66.175172
-671.04346,16,66.189668
-1848.1003,22,66.189751
-2772.8193,19,66.219489
-1375.3177,13,66.242303
-1779.5707,16,66.28023
-1019.37146,7,66.280292
-1612.3401,5,66.347532
-1376.1675,36,66.348166
-1128.5815,3,66.348227
-838.9713,5,66.348244
-610.865,51,66.390683
-2298.0654,15,66.416308
-1790.1844,41,66.416412
-1038.591,7,66.443351
-1013.51733,2,66.443538
-1188.0044,15,66.478895
-502.64764,41,66.478947
-924.0748,29,66.47896
-976.1438,3,66.496189
-1042.8373,3,66.496264
-1971.5298,8,66.545023
-1459.62,7,66.558663
-1433.3828,8,66.57255
-1136.22,4,66.572644
-1757.6814,3,66.596176
-1139.2754,76,66.616387
-1393.5209,4,66.656548
-1492.4846,31,66.656897
-1283.5547,8,66.656944
-2305.315,20,66.675469
-1031.5808,6,66.710757
-693.8557,4,66.710889
-1193.3591,4,66.728836
-2178.082,30,66.728942
-1037.4847,2,66.745682
-1252.477,7,66.745781
203.68689,27,66.7458
-923.98224,6,66.765083
-987.11066,3,66.794773
-1792.5864,20,66.795698
-1085.1981,3,66.815308
-1481.3271,47,66.815383
113.22394,46,66.883433
-1743.6804,10,66.883501
-965.33234,24,66.915277
-307.36353,19,66.915965
-1026.1028,3,66.980502
-1338.8271,8,66.980664
-1189.557,3,66.98068
-1629.1392,7,67.012527
-1631.0573,6,67.012588
-174.61957,28,67.03037
-883.7737,8,67.030464
-2492.2295,31,67.068373
-1235.9128,23,67.068474
-1754.74,40,67.068493
-1070.1185,3,67.115883
26.831299,33,67.145283
-646.1126,22,67.166077
-920.9503,6,67.166177
-980.183,5,67.19701
-2089.4106,18,67.365059
-1074.3516,5,67.365156
-1442.8718,8,67.365172
-2114.6353,21,67.36518
-554.63434,18,67.391795
-763.4841,32,67.410193
-1135.1603,3,67.426012
-2020.7961,12,67.426088
-2558.1475,18,67.449898
-1619.0913,15,67.449982
-1058.9579,4,67.450001
-1501.8298,11,67.450008
-1042.6936,2,67.450015
-1736.2244,8,67.479409
-1903.8682,17,67.51083
-966.67175,2,67.527354
-580.0558,13,67.527445
-1033.1875,5,67.562529
-1047.0137,7,67.625335
-955.5104,5,67.625409
-1166.0924,5,67.647666
-803.9535,7,67.69969
1683.7191,98,67.699774
-3369.3955,16,67.699789
-2259.0566,14,67.699797
-1010.48987,2,67.746652
-1897.1432,5,67.746769
-1062.7972,3,67.784865
-1048.618,2,67.840353
-1008.777,6,67.868545
-1999.9807,24,67.892019
-883.6752,30,67.892094
-1682.8096,18,67.915689
1315.6677,71,67.915802
-2231.7307,26,67.915819
-995.25385,4,67.985648
-831.1166,41,67.985756
-921.82605,4,67.985773
-990.12506,2,68.041919
-994.3796,5,68.041999
-1184.6857,24,68.077882
-1465.9949,8,68.146566
-684.84875,30,68.187747
-1049.4181,2,68.2209
92.47339,38,68.220995
-1555.2833,12,68.222341
417.67017,29,68.222399
-1830.8477,18,68.22241
-1551.1552,6,68.264941
-1015.5562,5,68.264999
-1014.549,2,68.293873
-1087.5845,54,68.311881
-562.51953,25,68.327947
1217.0216,80,68.346309
1216.0973,43,68.346387
-1396.7443,5,68.346411
-949.006,5,68.346419
180.80908,34,68.346426
-1589.1588,11,68.362469
-518.2163,23,68.388184
-1049.6378,2,68.388252
-1465.2184,3,68.417637
-684.4413,25,68.447071
-1970.992,6,68.447165
-1778.5278,11,68.478991
-1500.6847,3,68.479204
-855.93585,6,68.504833
-2175.603,43,68.575149
-898.07446,8,68.605789
-1811.6451,36,68.605896
-1724.9326,11,68.63986
-1724.4706,13,68.663587
-1100.2563,3,68.663671
-2656.039,9,68.689616
-1054.6686,2,68.689708
-1727.6842,10,68.689727
-477.6401,26,68.689734
-1078.6143,8,68.68974
-1048.5168,2,68.718673
-477.00555,20,68.718781
-1182.1483,4,68.718798
-1093.7612,31,68.747009
-1084.3467,3,68.772122
-3333.7998,35,68.772209
-1583.8431,14,68.793902
-79.2666,46,68.794039
-966.17883,4,68.811318
-1078.5647,3,68.843493
-2770.5479,5,68.871186
-1376.4421,8,68.89838
-374.32507,26,68.936393
-973.6183,5,68.936452
-1083.179,2,68.936462
-1618.4658,9,68.95808
-1184.8052,10,68.958189
-154.2013,61,68.958212
-1321.4896,8,68.978917
-1389.1051,12,68.978995
-2925.5696,38,69.014489
-1121.7397,3,69.014632
-3278.0654,12,69.014652
-1142.7327,3,69.040461
-3769.4973,27,69.040515
-1073.8845,4,69.068343
-867.6542,34,69.096152
-2848.1284,11,69.113519
-1018.6767,3,69.113599
-655.535,25,69.113616
-1436.353,5,69.142213
-1105.1049,8,69.142693
-1225.0585,18,69.176263
-1042.1938,2,69.17648
-1421.8862,4,69.224707
-1575.9478,15,69.225033
-1727.0525,3,69.26662
-899.1553,4,69.26682
206.85535,34,69.323178
-1157.9534,37,69.323435
-1946.1487,5,69.394384
-1989.002,15,69.425881
-822.0497,14,69.426094
-3003.6436,7,69.426191
-2504.457,8,69.459808
-529.81647,25,69.460383
-2268.5225,17,69.460531
-1237.5383,7,69.460621
-1370.3885,9,69.460723
-1054.1205,2,69.526537
-1356.3872,6,69.526842
-1627.7764,5,69.553203
-1491.2386,4,69.553405
-2836.8047,26,69.665162
-1133.6455,12,69.665526
-980.4222,7,69.799879
-774.94293,55,69.84577
-1593.6384,9,69.879892
-2634.8372,56,69.879973
-742.09454,20,69.96385
-2434.9937,13,69.998641
-1791.2307,9,70.000092
-991.0652,6,70.041224
-1036.749,2,70.075771
-1831.7585,33,70.110425
-1265.7693,19,70.13905
383.14276,37,70.139174
-1925.3469,7,70.226905
-1469.055,34,70.227002
-1745.4634,22,70.275964
-669.62396,26,70.276344
-1811.1392,52,70.320837
-2802.0347,13,70.36025
-1872.4148,7,70.360315
-1081.4056,3,70.360327
-1291.1711,13,70.385114
-1007.8529,5,70.44657
-1831.7617,7,70.471298
-1420.0934,4,70.471402
-1127.7473,8,70.576075
-1096.9507,3,70.576152
-452.09283,24,70.723001
-1521.4813,12,70.723067
-626.61414,38,70.752965
-1011.69354,2,70.780083
-1996.2253,11,70.823364
-937.63464,3,70.823411
-1012.1604,13,70.85655
-1810.1672,25,70.856697
-1527.1948,41,70.887506
-1142.2463,10,70.887574
-904.74475,55,70.887591
-1030.4728,2,70.919496
-1048.438,3,70.919565
-1043.3279,2,70.950744
-575.3274,44,70.982572
-1021.0827,2,70.982653
-948.2433,6,71.046425
-2039.862,8,71.046494
-1282.4071,48,71.083591
-1913.7122,8,71.083681
-1202.2961,26,71.113478
-1126.9227,3,71.143747
-932.5057,6,71.144271
-1131.0964,48,71.176708
-1034.2236,2,71.176835
-1207.8557,5,71.208647
-1401.0356,28,71.231882
-1183.3063,16,71.248504
-1320.6143,4,71.248599
-1696.6321,10,71.280189
-2516.2983,50,71.330039
-1307.4856,7,71.349549
-1786.4973,72,71.379648
-981.3213,7,71.379736
-1024.71,4,71.446022
-1760.5283,11,71.466255
-921.76996,6,71.524807
-1714.7997,48,71.554175
-1536.314,12,71.584449
-757.4947,46,71.584551
-1017.24524,3,71.612143
-3490.784,14,71.61223
-2869.2102,26,71.646499
-1032.9955,2,71.667287
-3034.0176,9,71.71081
-1328.3635,5,71.739265
-1231.2157,6,71.770119
-36.151367,54,71.791428
-2410.1887,5,71.820092
-823.87555,32,71.820179
-1404.5859,15,71.820197
-990.861,21,71.854346
-999.5681,7,71.854437
-946.62555,5,71.885884
-958.9606,5,71.92135
220.47205,45,71.921439
-3112.3374,53,71.976486
-868.31573,5,71.97655
179.10919,29,71.976578
125.18091,36,71.976585
-808.77606,90,71.976591
-1066.8386,6,72.015972
-1014.5445,2,72.01608
-1062.2664,2,72.0161
-1096.4442,12,72.060771
-1918.4784,9,72.090089
-1189.1383,5,72.112121
-940.0706,3,72.112208
1232.0306,94,72.134259
-1863.9839,11,72.167074
-1577.5304,12,72.167153
-369.99045,39,72.200948
-965.9813,4,72.225894
-1324.9335,11,72.226008
-1135.4937,7,72.226039
-1322.414,30,72.265235
-1044.7211,3,72.265365
-1257.6431,69,72.265387
-1054.6426,2,72.301203
-1015.629,2,72.301287
-1135.9872,3,72.301303
-1022.09247,26,72.39769
-1982.6392,12,72.43864
-1494.7664,15,72.438747
-2726.1267,16,72.464094
-2642.7852,31,72.493811
-1164.5405,3,72.522412
-1436.9128,11,72.522724
-1514.2275,9,72.560957
229.6753,18,72.584164
-1160.5972,3,72.584253
43.875244,23,72.609479
-532.94604,16,72.628495
-1424.544,4,72.628577
-637.66364,55,72.662414
-1365.7538,10,72.662488
-1080.669,3,72.694793
-1386.5348,5,72.694877
-3057.0078,21,72.694892
-1617.0968,7,72.713705
-979.905,2,72.713789
-1982.3597,12,72.753042
-994.8231,2,72.782611
-1085.0988,4,72.812496
-1048.4529,2,72.812584
-2231.3428,20,72.874753
835.01575,65,72.874841
1466.0392,57,72.941051
326.3725,29,72.975087
-1662.0105,13,72.975168
-999.2072,9,73.005891
-1028.3254,6,73.00598
-901.57886,5,73.034005
1191.3628,54,73.067003
-1493.1154,14,73.103752
-44.296753,44,73.103841
-1046.049,4,73.10386
-1201.0565,22,73.103868
-1048.6193,3,73.103874
-1146.193,3,73.123079
-1044.2432,2,73.160237
-207.32227,31,73.160331
-1928.2207,30,73.187405
-976.8479,7,73.187467
-1421.1862,12,73.23337
-2518.4038,32,73.233427
-1050.0065,34,73.264967
-1279.0828,4,73.265089
-984.61365,7,73.298162
-1262.6404,7,73.298283
-2480.9165,9,73.329618
-1066.2169,3,73.360978
-1057.3575,2,73.399173
-1714.2388,31,73.435491
-1754.3296,11,73.465201
-393.2384,53,73.465437
-1147.4688,10,73.503491
-448.1195,42,73.533405
-2098.8076,24,73.561837
426.61755,29,73.60201
-1069.8217,3,73.631154
-2733.6265,12,73.631283
-2054.0225,12,73.676572
-1238.213,7,73.701868
-1275.6223,18,73.738162
-689.3894,38,73.738224
-1180.1129,17,73.738237
-1184.5759,10,73.769803
-1155.9019,3,73.844288
-2026.4315,29,73.871527
-868.4687,13,73.9082
-1717.8145,26,73.946706
-3690.6611,21,74.013253
-953.599,2,74.013336
-1491.9526,14,74.07977
-1156.8435,13,74.079857
-1473.9148,4,74.149199
431.01624,49,74.18239
-1905.3438,9,74.197302
-1050.0768,4,74.197367
-1029.9703,2,74.197383
-441.90558,45,74.219326
-2051.3564,19,74.249617
-2550.0757,40,74.264915
-1634.0858,4,74.291279
-840.9244,31,74.291412
-990.3937,3,74.291444
-1823.6996,19,74.330667
-1071.6417,3,74.33074
-1317.5862,5,74.330756
-1642.043,30,74.365015
-360.59283,25,74.365101
-981.28784,3,74.40042
-1111.71,18,74.400481
204.80298,20,74.400495
-894.7952,43,74.49072
-1295.8025,25,74.490823
-1013.14417,5,74.546087
-1016.10913,5,74.576136
-1228.605,21,74.576205
-1530.6478,6,74.576217
-808.0956,6,74.644319
-1037.2854,2,74.734232
-2529.8674,6,74.73433
675.16614,35,74.823616
-1049.0063,15,74.824425
-2154.4958,8,74.942739
-915.3258,4,74.942825
-973.5088,4,74.972165
-439.44733,43,74.972264
356.33716,24,74.972289
-3837.0283,15,74.993294
-1229.7625,15,75.006325
-976.17883,3,75.028187
-2106.4197,18,75.042828
-949.4874,5,75.043089
-1448.9906,13,75.057557
-845.75494,5,75.057627
-1957.1653,6,75.071212
-998.76086,5,75.071279
-1011.14264,2,75.071297
-1103.0044,29,75.104675
-1511.6046,40,75.104772
-1044.2042,2,75.129234
-1828.8049,13,75.157548
-2200.6128,16,75.157616
256.5675,25,75.18098
-957.4828,4,75.181052
-1014.11914,6,75.222541
-2120.0557,12,75.222619
-1839.0232,6,75.222631
-1499.5724,6,75.302689
-1420.4497,10,75.302811
-2283.3887,32,75.302917
-267.81104,26,75.33128
-1082.3218,47,75.331383
-1975.5222,14,75.345438
-2038.8871,6,75.345497
-1140.221,8,75.363316
-2120.248,11,75.363384
-1132.2373,6,75.413359
-1873.3628,29,75.413431
-2349.6436,9,75.413458
-1319.8722,6,75.430991
-1077.3444,2,75.467402
313.3573,20,75.482575
1494.2098,70,75.48262
-1041.8037,4,75.500986
-853.4812,7,75.501069
-1236.3397,29,75.501099
-1984.3206,6,75.534075
-1096.4686,2,75.534176
131.79803,22,75.580241
-1974.9639,7,75.647582
-1414.5251,12,75.675496
-1390.2617,26,75.69446
-1361.7273,22,75.715938
-3492.316,16,75.73137
-2149.4893,9,75.746852
-25.481262,29,75.791432
-1146.288,4,75.838293
-1116.8237,7,75.868669
-1098.7961,3,75.900343
-952.6938,5,75.900434
-1424.0225,10,75.900452
-2085.1023,32,75.900459
-461.6767,27,75.900465
-2219.2178,21,75.926286
-390.609,35,75.926368
-1970.1688,22,75.926386
-1070.9496,3,75.946329
-1066.3013,5,75.946388
-1112.9485,31,75.946404
1051.8044,113,75.971256
94.43823,33,75.988042
1176.023,43,76.004015
-221.22833,37,76.027343
-1365.1073,8,76.055311
-483.7547,61,76.06882
-2803.1172,11,76.068888
-1956.4724,6,76.08763
-1156.1178,32,76.087726
-1544.8208,9,76.123738
-2748.9512,12,76.147147
-1419.5529,8,76.160688
-14.5686035,42,76.160785
-1211.7659,8,76.205881
-3405.6868,16,76.205953
-965.04266,5,76.228637
-1228.1963,9,76.228727
-1265.0641,21,76.240638
-3061.944,15,76.253912
-1026.9204,2,76.253989
-980.5608,23,76.281519
-2816.713,20,76.281857
-1853.9995,8,76.309452
-1538.9056,4,76.309524
1865.014,78,76.30955
-2151.0803,13,76.331127
-1028.6787,10,76.360793
-2623.552,24,76.360864
-1440.3257,12,76.360882
-500.08032,26,76.360888
-990.1761,27,76.360893
-2239.5742,75,76.360898
-1140.562,5,76.379071
-870.51013,3,76.415007
-1829.1199,5,76.444584
-814.9276,6,76.466861
-1423.4811,7,76.466962
-1043.3853,2,76.498892
-2598.4453,7,76.499027
105.37329,43,76.529767
1381.9286,43,76.589868
-213.21777,28,76.632477
-1293.6615,15,76.632561
-1029.4019,5,76.648931
-1666.2123,8,76.677256
-2076.4758,5,76.706817
-1438.355,17,76.706911
973.7395,60,76.706928
-1145.6636,3,76.706934
-1259.7476,19,76.70694
-1230.2981,18,76.736253
-1600.1296,23,76.736328
-1780.9861,14,76.769692
-1094.7021,4,76.769789
-2064.3223,41,76.769808
-3075.3367,12,76.798795
-1078.3153,2,76.823032
-851.3334,24,76.823124
-365.24292,33,76.823146
-1612.5588,4,76.853868
-1033.9987,2,76.853934
-1001.2013,2,76.875767
-916.78156,20,76.875851
-1044.0167,2,76.896494
-1027.9932,2,76.896565
-1634.2551,9,76.914318
-1340.3085,9,76.937713
-2240.626,12,76.937774
-1121.8333,4,76.964657
-1015.18854,2,76.964741
-898.3028,4,76.983674
-199.24902,28,76.98375
-995.20807,2,76.998802
-1272.4492,8,76.99885
1908.9509,71,77.015916
-710.0111,31,77.015987
-1039.4171,2,77.016002
-1730.6299,6,77.016011
-1480.1753,11,77.099457
-2500.103,13,77.099515
-1048.512,5,77.119054
-1823.8439,7,77.136482
-1496.331,21,77.172599
-914.419,6,77.206179
-795.1417,15,77.239849
-1501.1136,14,77.239914
-914.4803,40,77.239929
-3509.7244,23,77.239934
-636.2937,13,77.258332
-1492.5776,8,77.281369
-992.90375,3,77.294154
1607.6616,50,77.294236
-1504.5491,30,77.33228
-881.61383,4,77.332359
-1088.1456,6,77.348018
-714.2265,18,77.348082
-585.7316,41,77.373593
-1445.643,4,77.392509
-1823.417,10,77.405918
-1529.9789,9,77.443855
-1103.0216,8,77.457659
-1306.5037,5,77.457763
-1525.4286,21,77.472468
-2580.1597,38,77.472552
-1299.0686,7,77.510634
-1048.3627,2,77.510908
-1530.352,40,77.535452
-965.21295,3,77.535545
-1052.0635,5,77.558198
-1323.3381,5,77.558278
-847.2146,52,77.579114
-2661.6506,13,77.579163
-1051.7612,2,77.579175
-3087.0156,27,77.579182
-1801.9701,36,77.595689
1495.1146,60,77.595789
-1500.659,15,77.621768
-310.58203,26,77.645697
-1115.8074,3,77.645767
-1445.2618,38,77.645785
-2523.5044,34,77.645792
-1010.4883,3,77.645798
-1399.8577,3,77.69149
-2878.849,13,77.691582
-1831.7439,12,77.728327
-475.92212,24,77.728391
355.11328,49,77.728406
-1035.0585,2,77.728414
-1809.9158,29,77.82319
-898.9358,3,77.823266
-2040.7029,11,77.882475
-3061.5718,9,77.882563
-1368.1965,8,77.913404
-1013.135,7,77.951354
-959.558,29,77.951452
-1350.8286,10,77.951471
-1550.0453,16,78.01279
-1673.1079,46,78.012905
-982.58167,15,78.038611
-1742.2874,7,78.03869
-2302.1301,12,78.070084
-1103.2322,6,78.130948
-1239.4324,4,78.131013
-1709.777,11,78.163637
2018.4965,63,78.163723
-1604.148,16,78.163741
-1087.0333,21,78.189031
-1495.8062,8,78.189084
-1940.0784,17,78.189098
-1410.8331,25,78.239146
-1044.257,7,78.239222
-1072.2346,2,78.239239
-1339.7042,13,78.268813
-1157.6941,4,78.301369
-1546.686,5,78.30148
-1421.1246,4,78.301508
-1051.6906,6,78.301516
-1042.536,2,78.362619
-1913.3093,14,78.36271
-988.11456,2,78.362728
-807.24524,4,78.362734
-1062.9327,3,78.383683
-768.12134,27,78.383761
-1333.8297,6,78.416055
-270.9699,24,78.450382
-725.9175,7,78.450506
-1038.4065,2,78.450522
-764.94165,26,78.527395
-558.3678,13,78.527493
-892.65405,5,78.527521
-2423.3835,14,78.604384
-744.93933,23,78.647674
-1041.252,7,78.723222
-1123.3557,3,78.723338
-1773.001,33,78.752246
-1689.7596,9,78.752321
-1109.6246,4,78.871798
-1294.8995,5,78.913735
-2617.8384,14,78.913813
-3182.6738,10,78.913833
-3717.2668,15,78.91384
381.80377,28,79.073148
-1259.1863,20,79.073249
-1193.3884,3,79.073266
-1476.6791,13,79.108852
-791.5277,7,79.108964
-1173.6775,61,79.135078
-1046.2228,5,79.165075
-1325.0021,29,79.224247
-1101.7755,3,79.244094
-990.29333,4,79.244173
-1055.2812,2,79.276024
-1672.0942,9,79.27619
-735.8136,22,79.311975
-1059.632,2,79.337441
-2407.5889,10,79.403725
-1242.4723,31,79.442612
-468.79852,18,79.442903
-924.58923,30,79.479668
-2363.1707,16,79.574301
-1491.7034,10,79.574633
-2223.4492,8,79.574779
-1207.1667,30,79.57494
-1015.74835,2,79.637466
-1090.3918,3,79.669677
-520.83685,46,79.670004
-913.0056,37,79.693828
-1028.4524,3,79.767584
-1544.5082,10,79.767822
-2138.334,23,79.849343
-2674.4119,18,79.849535
-980.6658,2,79.849617
-1449.0231,7,79.943456
-1399.7014,15,79.978535
-1923.9259,21,79.978757
-1528.333,4,80.083872
-3021.462,8,80.12901
-1126.0876,35,80.206415
-575.76825,49,80.275938
2993.1628,84,80.312403
-897.11273,4,80.348818
-741.45026,12,80.393281
351.97955,28,80.39351
-1170.9731,17,80.429358
-243.29944,27,80.504074
-2697.7473,45,80.50475
-778.67554,36,80.573971
-2559.2148,28,80.602519
-2751.71,25,80.646257
-1393.2699,4,80.646353
1303.9619,48,80.680246
-842.0489,8,80.680317
-993.3454,26,80.723155
-2398.2383,10,80.723459
-915.6215,3,80.747288
-1734.8171,5,80.811936
-1767.7843,6,80.812009
-3465.0825,15,80.893957
-2367.6025,18,80.894049
-3434.8215,60,80.951446
-255.95093,48,80.986529
-1380.3087,40,80.986612
-749.47217,24,81.070111
-1480.1066,11,81.102504
-710.29535,31,81.135564
-1467.8921,13,81.136007
-1044.9695,4,81.136063
-1176.6843,10,81.136075
823.21106,73,81.167352
-2329.1335,17,81.167416
-1065.0494,2,81.205931
2378.012,99,81.244637
-4147.7617,23,81.245028
-1094.7246,3,81.281294
-1371.1454,5,81.281574
-975.5686,2,81.31625
-1018.10046,4,81.316482
-1151.2462,6,81.351049
-4893.052,23,81.351388
-978.6884,42,81.373869
-1039.7585,2,81.405572
-1041.8737,2,81.40577
-1310.5917,27,81.435761
-1100.4961,6,81.435956
-1754.5573,20,81.469646
-1362.1953,10,81.469888
-1389.8615,5,81.470048
-1085.3766,6,81.470215
-798.9197,7,81.50437
-1084.9579,4,81.556294
-1576.4456,4,81.556356
-1445.4795,6,81.570391
-1337.1793,14,81.630577
-3005.5784,21,81.630708
-2617.9133,8,81.681823
-1304.2728,9,81.7132
1012.228,67,81.746488
-1089.8206,5,81.771537
-2189.4548,11,81.843182
-1959.8641,56,81.843319
-1254.01,5,81.886666
-2509.9087,34,81.928115
-1468.103,3,81.953547
-503.7066,41,81.953658
-1086.4615,4,81.953678
-3139.142,16,81.966905
-3484.3706,23,82.019635
-1381.0349,12,82.074779
-1418.7644,3,82.100369
-2183.0305,7,82.128864
-881.89514,25,82.128955
-754.62146,25,82.128968
-1074.7084,3,82.161869
-1898.1814,9,82.201578
-1052.7246,21,82.239635
-127.07715,43,82.302195
7.0584717,31,82.328755
-1031.0282,3,82.32887
-3532.8242,50,82.367769
-991.4805,2,82.390902
-777.7797,17,82.391066
-995.1901,2,82.424806
-2320.0688,29,82.424909
-1541.3026,46,82.456196
-528.9016,27,82.456409
-1050.3549,3,82.48508
1688.7025,71,82.485226
-1025.2515,2,82.519424
-967.7694,4,82.547588
-1055.5416,2,82.590739
-1244.2897,7,82.590847
-1561.9402,6,82.618002
-1119.6222,26,82.650671
-818.31116,19,82.650765
-1109.9558,3,82.676172
-3366.5786,50,82.710172
-936.543,3,82.710274
-382.5562,52,82.710292
-985.1467,6,82.771921
-1647.8276,30,82.772027
-1835.8527,152,82.802237
-62.80365,28,82.889138
-2744.365,20,82.920272
-1384.0248,10,82.952026
-1503.9594,8,82.952108
-1307.1963,31,82.952127
-1160.8989,6,82.952134
-1012.7327,2,82.986133
-1066.2167,17,82.986232
-1778.3219,70,82.986253
-973.38367,4,83.022566
-985.458,4,83.096331
-1938.508,12,83.096398
-15.710999,33,83.096412
-2551.002,13,83.208471
-2579.1096,38,83.236567
-1317.5402,9,83.29268
-1011.03687,2,83.292764
-1807.5544,10,83.292784
451.8783,61,83.292792
-2385.0688,32,83.367346
79.41931,35,83.367427
-1085.7118,3,83.394573
-1232.457,22,83.423643
-457.66522,26,83.452259
-1353.6669,8,83.452368
-2080.9685,28,83.452386
-1234.883,15,83.452393
-1066.4264,2,83.485168
-2145.1514,4,83.485258
-2592.4844,17,83.516253
2695.9585,59,83.551041
-1389.5332,17,83.551166
-1171.1514,6,83.590858
-877.7574,4,83.646338
-2267.129,11,83.646431
-943.9588,6,83.646444
-1071.8967,2,83.702926
-2213.729,29,83.72863
-684.9113,5,83.798244
-1998.9086,15,83.864305
-1430.9939,5,83.914439
-2087.2085,56,83.914532
-3516.901,28,83.975565
-928.76056,8,83.975798
-3909.7986,20,84.026092
-1033.0869,4,84.026233
-1041.1796,2,84.077346
-1358.8369,13,84.077572
-322.96704,51,84.128978
-1074.7625,2,84.129131
-4339.808,30,84.236358
-569.3339,20,84.270924
-1036.1617,8,84.319544
-3007.179,11,84.421934
3866.1133,207,84.422174
-1124.2327,11,84.469522
-1077.9368,3,84.49967
-1109.2494,8,84.499902
2015.5858,66,84.5
-2707.803,12,84.53609
-1975.0931,16,84.536151
-977.13525,2,84.570027
-1103.3871,3,84.570356
-1301.2225,16,84.594047
-1451.929,13,84.594135
-1008.085,13,84.59415
-1030.3043,4,84.638816
-969.8314,6,84.653935
896.8621,38,84.654024
-1014.25964,2,84.691297
-1143.7512,4,84.691391
-1456.2529,6,84.717591
-1250.6364,6,84.742942
-1590.3811,9,84.74302
-1034.2081,3,84.743036
-1074.8562,4,84.777373
952.9735,49,84.805315
-970.6679,2,84.805449
-1062.2522,39,84.835494
-2935.4243,18,84.835582
-936.7947,6,84.870075
-939.48553,5,84.962766
-4391.83,42,84.962869
-462.84515,39,84.96289
-977.33673,2,85.020251
-805.0383,7,85.052811
-487.96442,44,85.09139
-2608.8062,19,85.091463
-723.3296,13,85.173176
-1282.949,63,85.173292
-1050.5417,4,85.19941
-788.3367,23,85.227646
-2488.8655,14,85.289553
-599.1488,13,85.334559
-2453.989,57,85.368106
-1485.5867,68,85.368204
-2111.244,14,85.428251
-2525.767,14,85.492833
-844.6193,19,85.536524
-992.39,32,85.5366
-1439.053,13,85.564467
-1037.993,8,85.597664
-2133.4143,13,85.597738
-1461.1312,3,85.620289
745.2852,64,85.620382
-1085.3309,2,85.651026
-2408.3286,32,85.65111
4.603943,32,85.675998
-1041.0288,3,85.7043
-1455.8195,8,85.73193
-2335.3452,17,85.732078
-2430.9233,24,85.761843
-949.27826,4,85.792481
-2820.1377,14,85.792524
-1333.2343,56,85.823557
-2000.3895,3,85.823621
-1520.7141,10,85.823636
-1300.9277,37,85.853989
-1007.64124,3,85.854087
-2216.6592,38,85.888209
-1955.0879,10,85.88829
-1231.701,35,85.888304
-1159.3334,4,85.922112
-1943.2543,17,85.950259
-1028.499,2,85.950337
-2066.8896,14,85.980719
839.06854,69,86.004962
193.05542,54,86.005074
-389.56995,22,86.031175
-1075.6901,3,86.054883
-2322.9497,14,86.054973
-1853.4414,6,86.054992
-1140.2578,6,86.054999
