#{"t_start": 1763711140.0213337, "env_id": "None"}
r,l,t
12157.253,41,26.348935
6251.7935,24,26.354702
3340.7456,40,26.35749
1030.8013,12,26.362742
-78.47983,4,26.372213
951.38153,4,26.37873
1692.6594,14,26.398434
2058.8225,14,26.398524
1615.0681,24,26.410624
566.6634,6,26.410691
8198.666,30,26.410708
6383.4087,111,26.410715
3598.3672,21,26.422149
5540.375,40,26.422238
2416.85,50,26.42226
235.77374,3,26.440937
328.26416,5,26.448795
-179.49344,2,26.448879
3268.5012,41,26.448896
303.38846,4,26.448902
2249.1216,43,26.452277
1138.812,11,26.452327
263.02054,4,26.46073
11329.343,61,26.470198
-207.69269,22,26.470294
1708.2507,11,26.473478
2299.7363,29,26.479576
104.621414,2,26.479646
1307.0552,10,26.495791
11656.313,47,26.509208
1136.8896,11,26.509274
1778.8179,19,26.540206
13553.406,74,26.544148
1460.1074,21,26.544201
1171.2415,10,26.544216
1488.4158,14,26.544223
2700.834,11,26.549337
3648.1572,23,26.555172
2046.5659,23,26.555226
890.00574,9,26.558114
1143.7041,6,26.570119
4741.2085,22,26.594531
5044.122,56,26.598719
320.81778,54,26.608942
12361.826,46,26.609015
857.7094,10,26.624712
925.10333,18,26.631853
1981.8319,22,26.631922
10971.752,45,26.634898
1736.4243,15,26.638788
9595.186,78,26.638831
214.51993,2,26.655311
1622.6405,9,26.65537
939.1949,5,26.659608
2903.5442,22,26.659692
1328.4268,21,26.668015
1723.9424,7,26.681035
1550.0487,9,26.681089
261.87808,5,26.687386
2069.2102,48,26.696714
2003.3031,32,26.700981
557.223,6,26.711608
590.5822,3,26.711691
254.84921,2,26.7302
4260.7837,25,26.730288
2256.5825,14,26.73363
646.1779,8,26.733684
779.1642,41,26.736437
617.4277,2,26.739281
762.85736,4,26.742587
1252.5681,9,26.751123
6307.5586,30,26.759021
3714.5752,18,26.781305
1003.60187,8,26.781373
294.975,12,26.78139
1470.7332,8,26.784996
2292.807,30,26.789697
442.89615,7,26.789757
-190.88196,2,26.789798
530.22217,2,26.78981
3611.9055,23,26.804584
937.3954,10,26.804667
200.69946,3,26.80795
277.08453,2,26.811122
3414.6228,46,26.81118
106.92001,2,26.816122
1392.9288,6,26.830765
13653.452,65,26.839496
11966.814,97,26.842307
2263.151,14,26.845503
1409.4141,16,26.84556
6408.8726,57,26.857285
327.0492,67,26.874635
1878.7324,56,26.877817
6459.801,122,26.881694
3761.582,37,26.881749
2372.8447,42,26.881763
709.8511,7,26.896448
231.06305,2,26.896513
845.2656,4,26.896528
212.48909,2,26.896534
808.6529,5,26.913177
3198.1958,80,26.913258
1073.0052,9,26.918964
2180.091,24,26.919072
637.3639,3,26.919099
882.5212,13,26.929037
335.75745,2,26.933223
-128.06195,3,26.933285
4030.2346,46,26.9333
1.2750092,3,26.946818
165.23438,6,26.946894
134.67184,3,26.951379
912.0344,7,26.951443
1276.8767,9,26.951466
325.57043,6,26.964603
572.11505,5,26.968348
14.947922,5,26.98586
73.73236,2,26.985941
464.7153,5,26.985956
2140.216,67,26.985963
2299.396,8,26.992417
695.81775,8,26.992519
238.20523,4,26.992555
2031.3564,36,26.997885
415.9625,2,26.998133
939.57043,8,26.998171
-130.5426,7,26.998182
1018.5168,5,27.040071
1888.323,17,27.040127
2311.9634,34,27.045238
3643.1963,29,27.066346
5330.4634,41,27.070023
2139.2722,10,27.07008
12279.894,45,27.076515
1160.8815,18,27.076575
4096.754,23,27.079821
310.87292,7,27.083186
1794.8315,14,27.086607
857.8983,3,27.086681
30.165161,64,27.096536
53.762024,3,27.105795
-461.62024,3,27.112423
1286.131,17,27.112514
998.5201,11,27.118822
128.09236,4,27.12849
451.33325,4,27.132821
9375.729,44,27.150619
377.00235,4,27.156708
11903.956,57,27.159997
1445.471,27,27.163015
26.115295,7,27.180789
1575.2777,18,27.184523
821.5672,14,27.184594
-148.87085,26,27.192048
859.8179,7,27.192109
1254.8068,35,27.192129
2656.0999,15,27.199743
955.2409,27,27.199842
12146.38,73,27.199869
409.35117,2,27.215024
9109.55,85,27.230686
765.51715,8,27.230754
1074.7266,43,27.257617
1766.3215,7,27.257685
6358.2744,25,27.264116
1709.587,11,27.264378
8438.787,34,27.264416
305.04138,2,27.26443
353.62366,14,27.26996
1202.7988,8,27.270068
2062.798,18,27.27009
282.03827,3,27.270099
10582.4375,46,27.28751
10603.003,46,27.287587
632.2809,5,27.313995
117.084015,3,27.314042
3253.358,77,27.31934
4453.516,22,27.322492
980.12573,6,27.322544
2320.6987,42,27.32587
506.89154,18,27.325912
196.42184,4,27.325925
1120.4823,9,27.32936
6489.385,55,27.329408
196.40726,2,27.32942
943.9967,11,27.350541
489.0173,2,27.350628
4341.7646,23,27.350643
358.28387,3,27.36329
229.22523,4,27.375545
563.27625,9,27.375596
400.88428,6,27.375609
505.1688,3,27.39621
-340.76608,4,27.396285
10228.972,100,27.399085
4643.7563,17,27.401962
491.49496,2,27.405624
1572.2822,7,27.405674
1872.1315,9,27.432029
6712.0728,43,27.435233
1416.8909,15,27.435281
207.31076,8,27.448889
4762.616,38,27.452016
519.0293,2,27.455344
1788.2692,15,27.459348
6378.6562,34,27.459405
1421.6211,20,27.45942
1707.6422,18,27.46228
-374.67926,4,27.484762
1652.9479,15,27.495365
337.65363,7,27.495463
718.36816,11,27.495482
4136.2305,19,27.499319
492.35428,12,27.512948
3404.54,20,27.513007
731.864,4,27.529685
-216.72289,4,27.533077
3216.9712,15,27.537502
219.03995,4,27.560961
1872.9005,43,27.564777
1734.4792,49,27.580412
3334.187,31,27.596981
334.565,11,27.597047
55.89325,4,27.600267
2002.2407,88,27.608954
402.59393,2,27.630534
2383.569,12,27.63061
486.95865,10,27.630628
1399.5371,6,27.648779
7666.9746,43,27.661389
1364.491,7,27.664184
9659.223,95,27.679112
1328.5742,9,27.67915
336.8371,11,27.679159
8587.253,86,27.679165
678.7098,2,27.679171
171.72232,6,27.685029
916.001,7,27.685071
2481.7373,22,27.696357
3444.1838,24,27.700621
412.19836,4,27.700693
729.8836,8,27.724551
654.90186,3,27.724625
6852.761,61,27.724648
1502.7886,9,27.748252
2112.1392,27,27.748302
6135.1006,57,27.751363
2882.0217,37,27.757416
3781.5662,67,27.760102
8725.816,39,27.770279
320.83618,2,27.770608
12234.218,68,27.773614
345.71643,9,27.776294
4726.2437,22,27.77897
1825.6897,18,27.78317
1578.3314,27,27.783244
41.37451,4,27.783268
1686.0442,10,27.786893
8398.246,38,27.799223
1760.734,21,27.802191
8842.837,57,27.806083
2354.7676,48,27.806133
-236.73175,5,27.806146
989.18115,5,27.809189
-341.23593,3,27.809228
1481.0922,16,27.82203
1370.7747,19,27.825677
1858.9928,9,27.829078
395.31998,4,27.846772
434.84003,12,27.863177
5294.0015,40,27.863238
253.18848,4,27.892112
1204.8889,20,27.900456
1741.1821,17,27.900511
610.51697,36,27.903296
395.95422,5,27.913852
66.33484,5,27.936428
447.34445,5,27.936502
-61.49243,5,27.94881
572.84106,4,27.948888
504.9052,3,27.964927
3027.5984,25,27.968777
1958.6985,49,27.968831
4997.895,33,27.968846
1476.032,21,27.978558
9332.6455,42,27.978622
3249.2478,76,27.978893
296.678,2,27.989944
3650.656,31,27.990018
1379.874,6,27.990034
712.4751,2,27.990043
4645.0464,50,28.00052
114.50435,2,28.000581
4451.437,39,28.004686
253.00195,2,28.004791
8612.393,41,28.01001
1356.6384,6,28.010088
1093.4631,5,28.010106
12971.781,53,28.010113
244.3298,3,28.010118
372.48132,3,28.017623
6816.882,35,28.017699
479.64404,2,28.017718
663.83966,4,28.02997
672.26733,6,28.030056
1941.2734,48,28.033991
224.8385,9,28.034065
1433.6317,9,28.04865
214.44412,7,28.04872
287.7812,2,28.060591
7575.014,42,28.060662
241.28241,6,28.074862
474.73575,3,28.087291
1958.0981,20,28.114632
1138.0812,6,28.114746
11129.38,46,28.114775
789.8297,4,28.138665
1863.6814,8,28.138732
526.8727,12,28.138748
621.4927,12,28.138755
431.3788,3,28.142134
6587.709,71,28.142175
22.893127,2,28.145653
538.9381,2,28.145712
11411.216,70,28.145728
911.19275,4,28.162662
1309.9663,7,28.169934
170.17084,4,28.173115
1700.4843,11,28.176171
823.46423,19,28.18753
24.910309,4,28.199298
912.3222,12,28.199361
8105.2686,66,28.210062
-319.8119,25,28.210139
4097.743,51,28.220011
425.28192,3,28.243446
3985.1714,30,28.246753
1296.6464,5,28.246804
671.7929,2,28.25001
170.95578,8,28.250051
3877.5034,22,28.25656
600.69446,2,28.256614
469.04953,10,28.261962
2116.3328,39,28.262022
5811.057,42,28.276881
2146.5881,33,28.281784
5351.2827,41,28.281903
265.5342,2,28.28194
183.03354,4,28.281949
176.60706,31,28.299706
1863.9438,8,28.299781
14088.404,85,28.299798
281.97794,3,28.317002
13236.966,52,28.317078
-127.47595,3,28.317092
1682.2488,19,28.321108
1350.3661,11,28.321177
117.12091,31,28.321192
1645.6013,20,28.3212
5731.1235,49,28.325376
508.52545,2,28.325431
7215.2583,50,28.325445
3042.8293,23,28.338268
373.78122,6,28.353411
342.23715,3,28.353483
1088.1664,5,28.36492
1008.5062,5,28.36498
1181.3833,4,28.375764
745.45764,5,28.375864
140.9294,2,28.375898
1456.3285,9,28.38295
230.8971,2,28.383023
54.09015,4,28.414974
1666.1771,12,28.41503
8919.058,46,28.418696
2867.8267,17,28.418756
4278.336,25,28.430818
1058.9962,9,28.430889
3296.4783,20,28.430907
443.2642,9,28.440567
397.95068,18,28.463286
-25.98706,3,28.463352
1770.7588,8,28.472476
430.43436,3,28.472547
4210.1606,65,28.472565
6547.907,30,28.487031
58.383728,9,28.490966
2603.2122,53,28.493805
2101.1343,27,28.497023
2575.3958,12,28.497087
2374.441,12,28.500291
262.81073,6,28.500344
779.3037,7,28.511008
71.17955,2,28.511067
869.24133,5,28.514579
2173.2148,24,28.518023
4899.1436,35,28.532599
289.25363,3,28.536701
609.77094,7,28.544911
567.7418,5,28.544982
538.5166,2,28.561419
295.00797,3,28.561492
2060.7175,34,28.561504
1620.1321,15,28.565244
1852.7202,10,28.575166
35.991882,7,28.575255
5737.819,40,28.575272
560.27765,2,28.587441
874.4442,7,28.587532
208.1802,5,28.613577
850.08124,7,28.613644
281.5329,4,28.61366
5631.6353,35,28.613668
6614.4663,25,28.617326
1292.2618,6,28.617381
11048.897,60,28.617397
584.34863,4,28.625262
714.6911,5,28.639591
1034.7261,5,28.639668
278.76855,5,28.639685
7561.432,34,28.642763
710.4457,2,28.72561
13937.4375,88,28.725686
304.99567,2,28.725703
1030.8849,7,28.729605
934.1753,3,28.729683
5203.881,28,28.736187
995.8608,4,28.740702
1397.9779,39,28.740777
1598.2538,14,28.740797
2849.9158,19,28.740802
1012.7869,10,28.744827
807.3388,4,28.744905
739.7238,44,28.744925
12560.681,49,28.757053
-231.61113,2,28.757105
510.3988,3,28.757135
314.90942,4,28.757144
2213.9375,18,28.767035
733.21655,3,28.767109
1024.8691,7,28.781763
1989.718,57,28.797782
1012.9919,7,28.809737
428.74948,5,28.809832
7181.149,45,28.814429
946.6774,9,28.814507
962.34625,7,28.83546
438.27512,13,28.835576
2380.7234,10,28.854099
-286.50427,3,28.857401
1550.6753,9,28.86472
4219.9106,44,28.867389
587.8277,5,28.870073
296.40903,2,28.874136
2185.0342,25,28.874218
1398.7927,20,28.888592
3882.4685,23,28.888651
1960.9473,37,28.888665
1062.782,22,28.914411
4722.373,22,28.918254
1316.38,12,28.918306
3154.037,16,28.918321
812.6222,10,28.930545
725.5982,3,28.930601
6331.621,50,28.930613
12237.547,52,28.94159
1165.473,8,28.941664
81.82965,19,28.945074
-126.77908,4,28.951137
833.8216,5,28.972361
1028.4037,12,28.977301
593.1636,4,28.977368
1399.2368,9,28.989212
582.43146,23,28.989271
180.14526,4,29.001776
1244.2898,10,29.001864
616.53955,2,29.001883
399.6319,2,29.013455
705.8983,9,29.033339
3799.9429,28,29.04507
628.4914,4,29.045147
806.93774,4,29.054972
1948.4792,36,29.055054
7815.0645,56,29.059647
1229.5375,13,29.059706
446.8604,3,29.070664
747.3903,9,29.07451
270.50894,4,29.088046
8016.2466,51,29.088111
42.236526,4,29.100723
103.79562,5,29.100811
-305.09662,4,29.125879
1835.4746,11,29.128893
955.12225,6,29.128944
2103.2078,14,29.131933
1048.916,21,29.131975
42.112854,7,29.137705
2066.07,43,29.148547
930.53674,5,29.148617
4249.4214,35,29.162489
1599.757,33,29.162559
-77.94153,5,29.162578
171.62598,2,29.183953
492.35345,16,29.213316
1302.2258,11,29.213379
4502.029,39,29.213406
932.01855,7,29.216465
8.151718,3,29.222839
4412.9087,22,29.237884
586.87384,5,29.237938
1438.2849,14,29.238002
1334.6547,10,29.250304
-162.39395,2,29.253521
1211.189,14,29.258278
7485.667,120,29.258343
-191.09659,2,29.265924
1500.2208,18,29.265973
184.81485,6,29.269747
13680.472,51,29.269807
690.21387,10,29.269821
2190.9292,32,29.280008
921.2017,3,29.285324
286.36432,2,29.285433
1414.5154,13,29.285465
6516.654,67,29.285471
-116.795105,7,29.295661
7459.502,26,29.295735
4479.1226,39,29.295753
302.12018,3,29.30102
-398.40897,2,29.301103
1132.883,29,29.329139
5927.6084,75,29.329206
1727.5564,15,29.332444
4894.6367,37,29.332494
219.91385,2,29.335712
141.27008,6,29.335751
628.6758,5,29.335763
1197.4437,6,29.348527
107.188736,3,29.348601
10824.441,81,29.374681
6200.2036,53,29.382172
1065.4487,15,29.38669
418.2921,9,29.395408
1074.6956,13,29.395478
903.996,18,29.412675
715.12305,7,29.419307
778.88416,15,29.419385
189.16156,4,29.419404
2543.2817,13,29.419411
1708.6108,11,29.419417
1460.8931,9,29.427871
4407.3154,28,29.427946
1137.5789,22,29.440026
97.40619,6,29.4508
2623.356,20,29.464067
29.607422,9,29.464139
405.9388,6,29.467412
1099.0547,6,29.478975
303.41226,3,29.479076
70.51399,2,29.479106
267.11157,11,29.479111
485.745,13,29.483839
4454.2754,31,29.483892
810.9229,4,29.483906
2453.8606,14,29.494782
3279.1377,71,29.500126
-80.06317,3,29.500195
3753.856,29,29.508151
482.52597,2,29.512754
812.45874,3,29.51286
4354.3433,40,29.522742
9498.429,40,29.527203
7877.077,74,29.531839
636.64575,44,29.531883
12318.562,50,29.550005
2016.954,11,29.550054
820.92944,7,29.557866
565.36975,3,29.566988
1510.0239,12,29.578379
2248.4497,30,29.578441
-93.26877,3,29.578459
4787.419,19,29.59083
2084.9094,13,29.599095
2826.2905,74,29.602045
2576.6191,19,29.6163
452.6709,6,29.616373
3708.509,20,29.61639
1791.8038,19,29.630792
34.125214,3,29.64055
1163.8466,5,29.646937
2353.3381,16,29.679398
1444.9619,17,29.687155
8127.6963,66,29.689949
1908.8743,11,29.692518
436.04932,18,29.695693
295.68192,3,29.695755
3581.6423,38,29.703348
1496.424,8,29.710507
4913.4814,65,29.710569
745.81354,118,29.710586
234.59422,2,29.714991
584.1677,5,29.715075
988.51587,3,29.733657
2579.335,53,29.733726
12104.5,60,29.733742
507.7176,3,29.73375
2188.8237,26,29.737096
900.6316,6,29.737148
10951.806,56,29.7401
275.17084,6,29.74404
200.85356,2,29.744111
4523.4775,61,29.744128
1967.1147,18,29.748487
3.5184326,4,29.748553
2485.1208,34,29.748573
397.55542,2,29.752
-29.23877,5,29.772053
469.37592,4,29.782945
9924.448,44,29.783029
6598.827,48,29.783047
9375.946,42,29.787241
1185.0693,8,29.787312
754.8663,6,29.787331
172.90836,3,29.798558
1137.5872,15,29.810879
2212.319,29,29.810956
459.63495,7,29.815927
368.3313,8,29.815994
1146.0364,6,29.816008
563.642,2,29.821104
236.42548,2,29.821173
81.50381,2,29.824778
1034.9854,5,29.829177
1845.8201,7,29.829233
317.87326,34,29.829248
767.59186,3,29.838952
1319.6279,8,29.839084
717.0083,13,29.84358
-264.625,3,29.843647
3687.9927,18,29.857287
254.50745,2,29.857391
415.9439,8,29.871026
317.9458,7,29.871095
4684.3896,62,29.885281
871.91486,3,29.885345
345.8733,4,29.885361
365.40137,2,29.910729
1677.5286,9,29.913948
2416.7903,11,29.920176
731.7538,6,29.920239
2637.4463,46,29.920258
1163.6748,7,29.920264
1819.7323,14,29.923025
126.15283,29,29.92658
130.74097,2,29.926636
3249.661,19,29.926651
2151.2163,18,29.938615
4776.1396,26,29.942778
-236.95047,3,29.942827
918.96185,5,29.942841
6373.862,71,29.942848
1196.8892,14,29.945773
666.0374,2,29.948554
659.3665,3,29.951759
1524.5461,8,29.951813
277.5938,8,29.954665
-232.68726,4,29.963583
276.74243,9,29.963665
619.775,6,29.972141
1524.8745,8,29.976254
9303.308,47,30.000368
2358.598,12,30.000427
7056.7803,43,30.013632
434.1183,3,30.0258
1989.925,37,30.02587
32.407944,3,30.05128
-24.311462,13,30.051347
723.3052,9,30.051362
12640.812,50,30.062174
1147.8676,11,30.062234
7865.7285,40,30.062251
900.672,8,30.075183
188.00471,2,30.075267
39.414764,3,30.0802
2471.1619,14,30.080271
1129.3011,9,30.09961
1055.9218,6,30.103385
-324.2506,3,30.103447
645.5736,5,30.103463
1180.6278,6,30.112931
3098.886,32,30.116788
5397.545,33,30.116872
750.317,5,30.116897
1394.0758,23,30.12112
67.382416,2,30.134988
5667.1025,37,30.135045
1787.7198,31,30.138069
13.829041,2,30.141208
4831.188,23,30.141248
1082.3079,5,30.144152
189.77599,2,30.144188
2331.0022,13,30.149637
4441.8364,32,30.149684
907.136,7,30.152744
22.421814,6,30.152781
619.1113,3,30.167318
8636.295,61,30.190119
7457.016,49,30.190223
11768.553,86,30.197239
195.79253,3,30.199993
4293.5356,40,30.205289
-108.83325,55,30.205332
2700.7158,30,30.208169
1411.7587,15,30.220878
609.333,17,30.232167
3824.9602,24,30.235496
685.8131,8,30.238681
1634.0454,10,30.238751
6120.3423,59,30.242983
1485.1458,7,30.255995
364.022,2,30.256121
6232.788,55,30.256162
1438.9683,20,30.256173
6326.777,32,30.269746
856.3854,7,30.269838
-264.9311,2,30.269864
1151.3014,9,30.280237
346.14407,2,30.280324
1813.2385,31,30.301123
4718.4233,19,30.304379
760.24384,4,30.316637
1376.7412,9,30.316725
976.0489,4,30.316748
304.67108,3,30.316757
375.38205,5,30.336074
8097.787,34,30.348691
1710.8147,13,30.352409
458.21695,9,30.36085
934.12933,18,30.36094
976.99365,10,30.364157
2144.586,29,30.368113
571.6187,5,30.377942
903.2418,8,30.378005
1151.795,10,30.407661
3486.21,15,30.407726
313.83856,14,30.410733
1181.1812,5,30.41472
1596.2759,10,30.429661
420.26666,8,30.429741
5089.1367,36,30.429758
11978.076,47,30.435432
303.3395,47,30.438666
483.47815,7,30.438723
828.2563,6,30.462312
837.8818,9,30.465591
935.3011,4,30.465644
233.82275,3,30.48219
264.501,5,30.48838
722.7591,9,30.488444
36.152283,3,30.491728
2570.2266,59,30.491782
264.8435,13,30.497044
3719.0386,28,30.520294
1434.9784,6,30.520374
1513.2617,8,30.525996
1989.2103,25,30.529107
228.38068,3,30.529156
8578.199,36,30.547342
400.1059,40,30.558074
2896.1577,18,30.558164
1949.3827,12,30.561315
378.20233,2,30.561356
3450.274,28,30.575953
1196.7487,7,30.58414
13337.738,71,30.584186
3075.419,12,30.587252
7447.072,46,30.587308
498.51965,8,30.590815
396.91367,2,30.590884
-298.20624,3,30.616188
1980.7976,59,30.620512
1035.2766,9,30.62058
235.87207,3,30.642
6321.409,76,30.645511
3683.6206,57,30.66219
2275.541,11,30.662244
6948.4375,55,30.665857
1139.3486,5,30.669563
6373.765,66,30.669623
6627.5117,25,30.674009
1125.7263,4,30.67756
-301.2392,49,30.695786
114.562546,3,30.698992
6547.946,35,30.699042
4215.5474,30,30.702205
356.98233,5,30.70224
2337.6099,34,30.71482
4218.9194,28,30.714887
699.0678,3,30.736022
277.7205,5,30.751365
3962.023,31,30.755045
158.70515,3,30.758097
2690.5164,13,30.76089
1218.7019,26,30.763915
-309.5434,7,30.763963
5191.9927,69,30.766888
2787.3196,16,30.766935
704.1352,3,30.771174
308.74716,2,30.771261
1091.183,9,30.771276
1527.24,6,30.771283
10397.538,65,30.782474
31.87696,3,30.782541
1523.0605,50,30.794518
316.10562,7,30.809245
495.3864,2,30.809326
1853.9873,28,30.822121
-17.082336,3,30.82219
310.08014,6,30.831327
209.48625,2,30.836464
13808.244,81,30.836549
-307.6167,3,30.847849
2885.215,20,30.86025
382.1727,5,30.860329
2224.9504,121,30.867629
319.644,2,30.867698
465.97046,2,30.871184
920.77057,10,30.871249
973.12555,6,30.8802
2042.9243,36,30.8837
633.66583,6,30.883756
2387.2021,13,30.883771
143.52414,5,30.897101
455.80917,4,30.897183
6105.753,44,30.897199
2366.8696,33,30.914014
764.73535,7,30.918716
464.52362,9,30.918789
671.142,8,30.935547
2091.3962,8,30.950289
1125.0852,23,30.953666
-240.04813,6,30.953716
13365.305,52,30.953729
570.17535,6,30.962714
2425.0605,36,30.985023
2327.7744,26,30.985097
44.0856,4,30.989558
2203.2893,45,30.989679
1516.876,21,30.9897
899.18915,6,31.000086
1495.5775,10,31.000151
1153.7742,40,31.009818
103.49376,3,31.009912
217.50826,2,31.013381
3295.904,19,31.029368
112.1711,4,31.029445
1930.5813,18,31.042168
4870.099,30,31.042254
301.22266,7,31.052178
384.32703,10,31.052269
1142.335,6,31.052286
982.7558,5,31.061483
311.8087,2,31.064848
1272.0546,11,31.064915
405.14157,4,31.069436
1174.688,14,31.085735
819.4454,10,31.085805
6654.167,23,31.085823
1694.3087,9,31.091401
434.91455,2,31.096528
1288.8022,7,31.118975
1438.8069,43,31.123561
1599.866,11,31.136495
487.73468,7,31.136564
2377.6033,35,31.153556
2892.7102,13,31.165963
1534.5082,10,31.177331
150.35715,3,31.177392
9879.653,53,31.185347
1365.9235,5,31.188938
51.1847,2,31.192997
9055.097,119,31.203821
5738.5337,40,31.216149
3621.77,18,31.216206
-217.72067,3,31.216219
851.7588,24,31.216226
2018.1421,15,31.222843
266.9833,5,31.243505
7457.117,26,31.246647
723.5061,38,31.246707
163.95343,7,31.249729
449.15775,17,31.249779
362.22034,2,31.25288
1085.0112,8,31.252925
753.76483,4,31.259387
415.878,3,31.275
-87.96646,3,31.278463
2680.965,17,31.278517
1186.482,6,31.287459
2913.9233,31,31.29752
3124.43,21,31.301683
847.231,15,31.301735
456.3108,3,31.301749
438.18,2,31.31458
4398.8374,26,31.314649
1447.3071,9,31.314667
2602.8945,61,31.314674
1056.5447,11,31.314681
988.99365,6,31.318742
2151.84,40,31.318794
-350.50806,2,31.323065
120.941376,4,31.323121
4311.8086,41,31.336069
-3.319275,3,31.347852
172.90732,2,31.347931
3130.645,19,31.388068
614.8916,2,31.406267
615.62506,12,31.411742
422.33667,12,31.421359
1600.2808,21,31.432411
11.209473,4,31.432722
7178.645,38,31.44525
7675.192,83,31.459722
1570.2314,16,31.459795
3729.564,50,31.459812
5373.631,36,31.45982
9141.746,56,31.464512
3534.4324,25,31.482512
554.5252,4,31.482595
5448.6504,39,31.482616
6210.0938,38,31.499377
2489.665,19,31.499452
584.43616,5,31.499471
1127.9213,8,31.49948
140.08081,2,31.518473
48.47371,4,31.518538
675.7324,2,31.518553
2220.1426,10,31.521898
575.4283,3,31.522154
1715.076,16,31.538121
608.19257,5,31.538184
6220.9106,31,31.547349
754.8516,5,31.551177
1676.6052,10,31.554578
2361.5144,17,31.583565
630.2866,9,31.583683
359.4688,7,31.587045
1520.9718,14,31.704535
625.58734,7,31.717347
1919.461,28,31.721792
6482.1978,46,31.721872
1631.6447,29,31.721892
1514.91,41,31.726213
11292.8,45,31.736525
12789.008,47,31.758663
243.28857,4,31.78202
1366.3137,23,31.786294
1464.8047,9,31.78635
436.7436,10,31.798251
3548.806,36,31.798333
12050.36,85,31.809023
1263.5054,11,31.809085
1979.9124,12,31.809115
9630.21,145,31.809121
8690.322,56,31.834205
2685.8643,28,31.834278
702.3649,3,31.847019
4061.4893,27,31.84711
647.10095,5,31.862172
2133.4414,55,31.862227
545.698,4,31.87464
356.0207,9,31.886541
5385.389,36,31.88661
2361.8916,11,31.90914
166.66121,4,31.9092
1676.3501,16,31.918105
836.5354,3,31.918157
2016.115,37,31.918172
1421.3883,44,31.925122
2375.8342,14,31.937165
2495.1514,17,31.937234
338.07758,3,31.937252
6180.267,27,31.937261
1041.7767,18,31.937347
1522.1597,15,31.941825
-188.20767,2,31.946002
325.09125,3,31.95664
625.2334,5,31.965571
-468.1971,2,31.965635
4793.9673,41,31.965653
11887.722,54,31.965658
213.71773,2,31.982877
299.57748,2,31.982944
662.99744,2,31.998484
3466.6,18,31.998561
1355.1885,14,31.998576
1271.852,9,32.009793
205.39471,2,32.01361
220.08284,2,32.029386
1119.5201,12,32.049682
630.0574,8,32.049769
237.50485,2,32.063615
10505.87,51,32.067912
1957.2852,12,32.079504
2417.6826,16,32.09667
1532.8975,6,32.096745
352.2977,3,32.104897
1257.1941,11,32.132172
130.90256,5,32.13222
1129.3175,13,32.150982
2251.724,13,32.15397
5677.5425,60,32.168513
60.51829,2,32.168583
1771.9897,18,32.171827
10061.102,59,32.187953
899.3211,9,32.188013
510.30103,7,32.204115
103.78723,8,32.228104
5437.054,52,32.228254
6371.277,28,32.245545
7736.8213,51,32.245626
519.1132,2,32.252438
5710.9653,56,32.258365
554.6941,5,32.26176
158.6814,15,32.261807
1290.6295,10,32.261819
399.62628,12,32.261825
4566.5957,39,32.276487
1857.9633,10,32.276565
89.852646,2,32.276582
4377.903,19,32.279813
1885.3383,16,32.282819
4863.149,43,32.28821
25.277817,3,32.288254
4759.9966,52,32.302356
506.55453,7,32.306077
4625.3633,66,32.306146
1089.8298,9,32.306163
683.32355,4,32.309091
773.65784,7,32.311931
398.23746,2,32.315111
2166.3723,53,32.315153
1119.2837,5,32.329329
1765.3456,9,32.332834
2039.1448,16,32.332875
2759.7957,55,32.335973
13552.054,64,32.33602
1276.9805,9,32.338835
1100.2979,4,32.342874
2639.6763,18,32.342925
1195.6796,6,32.34294
4366.776,48,32.34589
1670.6168,19,32.367695
8755.02,87,32.371151
758.41956,4,32.371195
1257.0746,86,32.381343
572.20544,8,32.381393
-520.2608,23,32.38644
320.6258,3,32.400172
2081.8145,27,32.412459
11428.981,49,32.424263
-17.386597,37,32.431545
1164.0951,6,32.431608
645.7932,13,32.456669
504.5041,5,32.460282
2048.146,12,32.463451
6380.927,175,32.466554
2500.7915,11,32.469434
3804.9685,26,32.47483
607.13513,8,32.474905
2230.6953,20,32.474922
3742.7385,23,32.499441
807.8696,5,32.514097
3272.5696,15,32.517184
2698.0098,17,32.519989
1415.651,5,32.525057
9944.439,93,32.537232
969.63617,24,32.537292
1911.7437,10,32.548271
1502.0746,16,32.570646
-132.87914,16,32.594147
1725.3145,11,32.594216
342.0719,2,32.599994
2840.5417,40,32.600039
4839.137,38,32.611626
357.69406,13,32.611736
297.53882,2,32.623964
12498.208,61,32.62912
202.96495,52,32.640035
1404.3296,44,32.651612
1384.2782,21,32.651702
646.318,2,32.666013
1452.258,19,32.666104
6946.336,35,32.66613
5204.2725,29,32.666142
8365.904,49,32.67786
2177.545,20,32.677916
820.5722,164,32.67793
562.3342,11,32.696846
260.63867,6,32.700269
311.3291,2,32.700313
13958.488,46,32.703211
261.9173,3,32.708682
2271.3567,14,32.708732
1079.7521,7,32.711455
5678.729,40,32.714758
717.98334,7,32.714815
624.0221,4,32.741076
12964.487,65,32.743897
2997.5159,21,32.749968
3047.156,17,32.755469
988.3208,5,32.755527
9572.773,46,32.781365
2308.647,13,32.78144
9505.202,39,32.781457
1426.8436,8,32.786799
8068.743,29,32.789872
1910.3805,16,32.789915
4765.0933,31,32.793609
293.44617,2,32.793711
1235.1458,9,32.806854
-63.195953,2,32.811851
1567.9025,6,32.81192
527.26587,56,32.811934
4443.8647,19,32.821458
10586.717,40,32.821532
842.55786,4,32.821556
