#{"t_start": 1763751735.3482301, "env_id": "None"}
r,l,t
-936.89954,9,63.488757
-885.5194,5,63.504202
-1027.2562,3,63.50428
4109.627,91,63.504297
-541.0434,33,63.519562
856.0424,65,63.519928
-1040.8005,11,63.540469
-1234.3572,19,63.540655
-1645.5181,14,63.584739
2743.9478,64,63.599311
-1634.3207,5,63.599355
-880.4349,6,63.640949
-1619.1721,22,63.64106
-1106.5437,9,63.659509
-2093.341,10,63.65958
-1553.3112,9,63.659598
-1085.333,3,63.659605
-1499.496,10,63.681567
-1005.62225,2,63.696325
-1703.3262,4,63.710868
-1077.417,3,63.710977
-951.4672,6,63.710993
558.6903,37,63.729612
-817.4481,15,63.729668
-811.8611,29,63.729682
1211.2397,60,63.729688
-957.6341,4,63.744083
-1030.7251,2,63.74413
-905.3535,29,63.744139
-1665.4414,14,63.75601
-1174.6493,11,63.768664
-1026.4196,3,63.768737
-935.3452,4,63.768755
66.262146,35,63.783648
-805.8383,10,63.816167
44.388428,27,63.816246
-846.44995,7,63.839112
-1227.8091,9,63.839168
-1616.9436,10,63.888472
-2460.5005,14,63.88857
-980.3492,4,63.901489
-2843.2651,9,63.937161
743.29755,35,63.93725
-1193.8423,11,63.975649
-1898.1467,8,63.998223
-2761.9463,11,63.998295
-1142.7954,16,64.021031
-870.9404,29,64.048294
-793.6683,37,64.048376
-3702.3967,13,64.072136
50.03894,37,64.072205
-1573.3962,9,64.082593
-1500.0103,22,64.112256
-1807.2108,19,64.112334
-952.9734,3,64.127091
-1036.2207,3,64.127168
-1333.1978,21,64.127186
1269.3008,53,64.166825
-1017.1841,3,64.185957
-672.16455,13,64.186028
-1965.7844,11,64.186045
-870.9531,24,64.186052
-1496.3656,10,64.226326
-5.470581,26,64.249249
-958.2341,5,64.267053
-482.55823,21,64.278095
-1241.1041,7,64.290591
-2244.2732,32,64.304467
-1056.9094,12,64.317244
-1423.9393,6,64.335198
-962.77594,5,64.335286
-3040.3499,14,64.348533
-948.4431,4,64.348605
-974.3892,3,64.361648
-381.83875,17,64.361726
-1285.1395,10,64.376582
3625.0796,74,64.376669
-1002.58704,2,64.376687
-1044.2635,2,64.390362
-987.3708,3,64.390404
-1688.4746,30,64.402768
-1023.7832,2,64.417134
-2304.5688,8,64.417228
-567.8953,16,64.417245
-655.1355,36,64.434795
-3824.6514,22,64.449849
-671.2803,23,64.473936
227.8388,32,64.47402
-1007.399,3,64.498367
-1303.5511,6,64.519204
-1275.5952,10,64.519266
-1510.7549,25,64.550679
-1531.9346,9,64.567366
-1025.5669,3,64.567524
-1837.7738,11,64.567572
-302.98462,35,64.581397
-700.94824,13,64.581458
-815.80054,7,64.581475
-1041.3933,2,64.61623
-1402.223,6,64.616309
-2023.1359,7,64.616332
-2986.1318,13,64.616345
3573.8694,79,64.636945
-930.1837,5,64.649309
-1027.2998,3,64.663083
-1099.5436,13,64.682631
-1958.3843,26,64.682725
-425.47168,40,64.701812
1141.522,43,64.701905
1022.53204,43,64.701923
2014.0132,64,64.714186
-1954.2732,9,64.714252
-683.10205,18,64.726551
-667.326,19,64.726624
-2545.4348,10,64.740856
-913.9648,7,64.74095
-2370.0728,5,64.740968
359.66534,27,64.753886
-357.79718,24,64.753963
-1041.5675,2,64.753979
-889.72705,5,64.764978
-1362.1787,15,64.784411
-1027.025,3,64.784528
1875.596,40,64.798292
-935.2118,9,64.820276
-1539.1549,7,64.82037
-1088.4672,4,64.820386
-1042.6349,2,64.820394
-1618.4684,8,64.8204
-1077.0281,4,64.833736
-765.1948,33,64.847453
-1336.6855,8,64.887381
-1174.4987,15,64.887467
-1887.7292,19,64.88748
-566.79694,10,64.904589
-3066.9116,22,64.937069
-1785.2627,14,64.937157
-1230.3508,35,64.970135
-944.9189,4,65.004996
-1459.0382,10,65.054533
-632.3718,23,65.054615
-818.23596,19,65.054632
-1132.3206,11,65.085904
-535.49634,25,65.116133
-2890.445,19,65.116206
-2169.2644,14,65.151397
-847.67163,27,65.180553
-1179.1895,10,65.180652
-1182.8938,4,65.180667
-4004.8757,13,65.180673
-1132.3041,9,65.180681
-1260.3094,8,65.180686
-1024.5123,2,65.193509
-842.8116,16,65.20566
-885.8434,13,65.220972
-901.8805,5,65.22108
-1391.726,19,65.221096
-1184.8516,17,65.221101
-1019.05054,3,65.221106
-1294.7412,4,65.240338
-1247.5525,7,65.240401
-975.31213,5,65.25515
-2805.2993,21,65.293942
-1944.2343,7,65.294136
-3665.645,20,65.314121
-2438.8152,8,65.314212
-377.8319,27,65.328927
-976.8806,4,65.374893
408.28107,30,65.374988
-1569.6018,16,65.402779
-549.7888,15,65.441794
-274.5119,18,65.473398
-998.848,14,65.473494
-102.375244,24,65.533501
-1509.975,4,65.533608
-552.1899,16,65.610309
-1508.9185,5,65.610385
-1099.8041,19,65.672668
-1564.2808,10,65.690377
-709.44183,19,65.703159
-1025.1898,12,65.734248
-1390.2693,8,65.757316
-257.81982,26,65.757403
12.0112915,25,65.773566
-2157.9297,26,65.773653
-1652.3367,19,65.804019
-1401.1874,7,65.804089
474.72723,29,65.858403
-606.47876,25,65.902429
-1470.7423,10,65.902505
2447.5076,57,65.951671
-1208.619,7,65.982356
638.4944,36,66.001939
1302.2896,49,66.031995
-1354.6866,12,66.032054
-1566.3604,4,66.053379
-1239.0098,16,66.05345
-404.7185,30,66.105083
-1367.2864,5,66.11987
-346.739,43,66.119951
105.069214,42,66.15093
33.934753,23,66.151106
-1134.5955,20,66.173175
-2154.3865,10,66.173241
-778.04254,17,66.185692
603.05865,35,66.18578
839.3875,43,66.185879
-973.824,3,66.226298
-989.97894,3,66.238331
1874.6616,47,66.256007
-1034.0764,4,66.256095
-1154.7921,6,66.256114
-248.18329,29,66.280038
-565.06104,14,66.280105
-1368.5658,8,66.29491
-1122.3286,7,66.295006
-193.5874,19,66.361477
450.33527,35,66.379519
-1767.2964,17,66.403872
-1391.8386,7,66.428526
962.78186,62,66.428612
-2669.8442,10,66.428636
-1122.6648,4,66.444198
-594.39484,33,66.461167
-1025.5568,3,66.473057
-1145.9415,12,66.493359
-2101.6245,48,66.508339
453.16718,45,66.544523
-668.54517,25,66.544606
-1034.8828,10,66.577878
-914.15125,6,66.577992
-1558.3298,11,66.610581
-790.4837,28,66.624164
-913.90356,6,66.638057
-1716.0153,36,66.638331
-861.8052,13,66.651885
-1045.746,2,66.651995
-1490.8286,6,66.704392
-1007.41504,13,66.720179
-889.55054,5,66.736462
-3461.0312,10,66.736557
-1105.4958,6,66.736585
-620.67395,26,66.736594
-1129.7875,7,66.769509
-701.13074,17,66.769599
-1032.93,3,66.788579
291.33026,77,66.799888
-956.4142,12,66.834339
-981.7104,9,66.858251
-864.5171,7,66.858651
-169.68756,38,66.873443
-242.54694,55,66.873545
-915.9786,28,66.89159
-3777.0647,9,66.891663
-2090.3945,8,66.907504
-1503.0454,4,66.907576
-1222.8445,9,66.94559
-795.43744,10,66.945693
-973.4743,3,66.977144
-894.8883,7,66.99342
1234.1016,44,67.135308
-1373.5603,3,67.135388
-1751.9233,12,67.152341
-1082.178,10,67.177559
-4316.311,44,67.177684
-1241.9077,5,67.215991
94.129395,33,67.239009
-1180.1522,32,67.25388
-2497.0134,8,67.253953
-1919.1848,15,67.292681
-384.4602,41,67.292762
-1008.2358,7,67.292779
-1226.3226,17,67.308059
-1318.6671,4,67.322228
-899.4795,13,67.322285
-1405.3083,7,67.343922
-1667.1069,65,67.343998
-1754.7935,29,67.357434
-1360.3613,17,67.381976
-1204.5961,29,67.382029
-1526.2814,13,67.382041
-981.89984,6,67.408927
-874.617,5,67.420828
-1453.6385,9,67.508668
-1227.7516,7,67.508728
-1375.3038,5,67.508742
-659.7911,17,67.568058
-1058.2593,13,67.568136
-1010.353,3,67.568151
5867.3413,129,67.568157
907.09436,32,67.608192
-1612.0262,14,67.620463
-169.86914,34,67.661114
-1019.421,2,67.661207
1050.1417,37,67.680171
-1042.1908,3,67.708241
-885.3022,6,67.708323
-954.23224,4,67.722188
790.96405,31,67.722271
-1033.7937,2,67.752457
1710.2806,114,67.752651
3654.7896,78,67.752679
-1510.2689,13,67.75269
-1623.9888,6,67.786693
-1360.3016,4,67.802593
-1019.77783,4,67.816981
-1060.1384,4,67.854202
-955.8042,2,67.854273
-1307.7892,4,67.863983
-1623.4272,10,67.881741
1102.0435,38,67.907518
-2624.7378,11,67.907632
-1146.6245,46,67.93598
-1124.6377,12,67.936046
-1042.0327,3,67.946672
-791.73175,26,67.94674
-944.95966,2,67.962105
-1027.7931,2,67.962172
-1764.5117,10,67.989271
-2746.1794,16,67.989344
3834.94,88,68.026393
927.2798,43,68.026457
-494.86273,38,68.039832
-3.4317627,29,68.039943
-1018.6639,4,68.06085
-686.3237,30,68.060923
-1598.783,6,68.083781
-941.2783,10,68.105295
-918.10596,4,68.105364
-1047.6912,9,68.10538
-1088.0039,47,68.145468
1253.4563,50,68.145551
-1063.1897,3,68.161458
-3017.1707,46,68.161535
-1093.531,3,68.186013
-853.1426,6,68.200404
1509.8071,53,68.200461
-1526.4958,15,68.200478
-919.7817,16,68.200485
-18.717163,41,68.251816
-1579.3457,12,68.275502
-1037.9556,3,68.27558
-1378.8235,8,68.299787
-1002.39136,2,68.299858
-1020.0259,10,68.320471
-1742.9297,7,68.348834
-1484.289,18,68.348979
443.3474,32,68.402875
786.3725,31,68.416724
859.29443,35,68.439907
-1358.1511,6,68.439988
-4194.129,16,68.466509
-845.8851,22,68.480489
-1881.3525,11,68.480554
-1066.463,2,68.494112
-941.34265,14,68.494169
2470.144,67,68.509394
-903.0153,13,68.522754
-913.2247,7,68.522819
6842.3477,128,68.522836
-839.4535,13,68.536904
-1606.676,15,68.537013
-1079.789,9,68.600511
-814.77515,5,68.600598
244.01398,37,68.620674
-1023.31757,2,68.632685
3214.4697,67,68.650074
-717.385,9,68.650133
-1337.6683,3,68.668146
-1298.934,4,68.668247
1375.4431,52,68.668267
-260.63904,33,68.688434
-398.83307,20,68.700032
-1452.138,13,68.717767
-659.89,33,68.740469
-1013.82214,4,68.740556
-999.6759,5,68.740577
-620.5526,15,68.758121
-920.31854,6,68.77029
-396.4843,25,68.83382
-2892.4204,12,68.872141
-1016.82635,2,68.926732
-1152.9176,12,68.92678
277.669,51,68.92679
-2186.535,9,68.956795
263.72565,51,68.956872
999.9318,71,68.956889
-1046.045,2,68.984066
-1965.302,10,69.010852
-1041.3638,4,69.01092
-389.1454,33,69.029039
184.9596,28,69.029115
-1235.9352,7,69.053415
-1818.4484,16,69.067383
504.15125,33,69.067631
-1149.9738,17,69.067647
-3183.754,30,69.082632
-1094.9307,33,69.0827
-928.5431,13,69.10813
-693.77734,49,69.108212
-1660.0903,4,69.130965
-1730.0381,9,69.143204
-1089.9883,54,69.143274
-828.01294,24,69.154383
-877.60626,7,69.170307
-2066.3303,23,69.170388
437.72363,28,69.170402
-16.484009,27,69.194889
-859.4188,7,69.219663
-1224.4686,6,69.241097
-1665.8098,9,69.241157
-995.39795,3,69.241172
-1887.2407,14,69.253378
-1029.2621,2,69.267544
-1012.3361,3,69.267607
-247.64398,47,69.333012
-889.74756,5,69.333088
-1226.4045,8,69.333099
-1210.0194,20,69.333107
-1038.6124,4,69.347442
-1049.7091,7,69.389937
-586.5122,18,69.404567
-675.4086,15,69.418333
-986.2247,6,69.418417
-895.5659,7,69.445771
-2178.4849,26,69.460145
-1056.0068,9,69.481026
-340.5979,14,69.481112
-1292.1245,6,69.492831
827.9219,82,69.507022
2500.2566,42,69.523799
-1536.3608,5,69.523876
-456.726,35,69.539159
-1229.4543,7,69.539226
-456.68405,27,69.539241
-2489.3035,5,69.554949
-1025.8821,3,69.554993
-1887.9578,5,69.554999
-2329.7424,24,69.555004
-1349.9077,7,69.572739
-1045.4667,4,69.596231
-1043.4045,3,69.596284
-1030.573,2,69.596293
-1360.0645,4,69.596299
-371.56775,17,69.632997
-899.3478,37,69.633105
-780.42957,13,69.633126
-1428.0526,18,69.633133
-748.1262,9,69.646848
-1024.4689,5,69.646941
-988.31866,4,69.661604
-1015.9717,4,69.661674
-964.5838,6,69.676783
-854.8423,7,69.67711
-1023.22815,2,69.677144
-1040.4502,3,69.67715
-1410.4116,9,69.690728
-2063.8828,10,69.715971
-955.8042,2,69.716013
-914.5203,9,69.716023
-1083.7698,3,69.729949
-245.47388,31,69.730075
-920.04144,4,69.74459
-846.5272,12,69.779116
140.10638,32,69.779435
-1339.9208,10,69.779458
-891.8026,5,69.796708
-1940.873,12,69.811259
-989.108,3,69.827404
-1020.5628,3,69.827458
-1263.1864,8,69.827473
-2263.8645,9,69.84281
286.1134,50,69.867511
-973.54767,3,69.867588
-1624.7913,13,69.888757
-1917.591,6,69.929953
-226.77637,53,69.930032
489.7619,32,69.930049
-1286.2053,10,69.943746
-1719.6028,12,69.958753
-1041.0054,2,69.958824
-2253.374,15,69.958841
-1615.661,6,69.958849
-1039.8726,2,69.988759
-1104.522,9,70.003427
-1096.3142,24,70.003514
374.81696,65,70.003545
-977.0516,4,70.017455
-1022.33136,3,70.049355
-2197.296,22,70.049432
-1037.6906,30,70.049448
-1311.6288,4,70.049453
-1024.5929,2,70.049459
-1094.0679,12,70.118742
-1301.3826,8,70.136226
-919.6218,5,70.136305
-2189.816,13,70.136322
709.21204,36,70.205362
-1634.3457,11,70.217993
-1071.4492,8,70.241096
1899.987,69,70.280353
610.3783,29,70.333587
-900.63837,20,70.363548
13.07959,28,70.377968
416.76178,47,70.378029
729.46576,37,70.393599
-1570.3,28,70.393688
-968.03735,6,70.42839
826.1551,47,70.428449
-2123.842,12,70.428465
-965.8498,4,70.461403
-272.15503,33,70.476201
-3223.483,14,70.503808
-1510.8267,10,70.527977
-1301.8364,33,70.557769
-1001.07764,9,70.557839
-908.1794,5,70.573199
-1044.2635,2,70.588229
-998.28937,3,70.608569
-1032.2583,2,70.62224
3836.4104,106,70.622303
1120.0981,63,70.636314
-1054.6212,34,70.656249
-1390.5798,8,70.705753
-955.65137,43,70.719869
-2178.5425,12,70.719927
-1310.9027,7,70.738537
-1044.234,2,70.754832
-1465.5458,7,70.767598
805.15814,50,70.785424
-1752.7292,10,70.785485
172.95215,65,70.818134
4118.693,105,70.81845
-1758.2849,11,70.818472
-1725.35,5,70.81848
-127.322876,26,70.839728
-935.3317,8,70.839797
-1095.5913,31,70.875359
-464.65082,29,70.886212
-995.6127,7,70.88628
-1011.62427,4,70.886298
-863.78406,7,70.905569
359.65118,45,70.917694
-1067.8535,11,70.930884
-1066.3466,8,70.944545
-942.7653,5,70.970999
-891.37366,6,70.997154
-1708.354,8,71.008967
-1120.5403,13,71.009031
-401.6054,36,71.045043
-40.639954,43,71.063119
-1336.5951,7,71.075346
1656.4336,59,71.075406
-1569.2579,10,71.075422
-995.077,5,71.090829
-671.22107,11,71.110259
816.85986,55,71.110318
-913.06854,6,71.110331
-1375.4235,7,71.110337
-1034.2007,3,71.139786
-1367.9573,6,71.154142
-1012.6332,3,71.154207
-358.71466,16,71.172416
-794.8345,33,71.172487
-1022.6607,2,71.185378
-1184.3623,12,71.185456
-1013.2892,4,71.185468
622.60956,49,71.203255
-940.968,5,71.203318
-1371.2788,21,71.203335
-1357.9731,5,71.203341
-1031.4073,2,71.221146
-1166.3099,5,71.221233
-1076.321,3,71.22125
-1027.7308,2,71.233723
3957.4644,88,71.234044
-1130.6383,3,71.245936
77.09979,26,71.259319
-1031.2878,2,71.259402
-1597.463,5,71.259431
5323.0996,106,71.306463
-985.22424,8,71.306531
-1328.8738,8,71.322352
-981.9866,4,71.322441
-1998.4274,16,71.349022
-661.3123,30,71.349169
-1028.6671,8,71.364597
-1111.5712,9,71.364698
-2010.7822,13,71.37753
-695.23096,9,71.404802
-1887.7803,5,71.404883
-1300.9268,20,71.404897
-1226.2991,13,71.404902
-863.72675,7,71.418406
-1108.4185,5,71.418491
-20.555176,37,71.438196
1429.5393,59,71.438422
-937.14,6,71.451773
-1333.8486,16,71.479627
-1186.4999,10,71.493366
-987.90936,6,71.506541
-1031.5568,2,71.522246
-952.46674,7,71.522329
-3100.8955,17,71.535033
211.09613,36,71.535086
-1258.2057,16,71.616355
-1230.8683,9,71.616424
1828.4275,54,71.616442
-1178.3835,14,71.632921
-52.630493,32,71.632979
-2672.0042,17,71.646164
-264.9793,36,71.646221
-993.20575,3,71.661839
-1230.047,8,71.661916
-1334.6196,15,71.676245
-1264.7439,22,71.688902
-992.1456,3,71.721598
-2085.3743,5,71.737905
1268.7017,38,71.752881
-1363.6401,8,71.752959
-992.87134,4,71.752976
-993.38525,3,71.773632
-841.6853,16,71.788578
5661.7354,104,71.809484
-981.22974,3,71.828067
-1116.4214,12,71.842637
-860.13165,27,71.842714
-2604.3772,6,71.856048
-1147.4006,15,71.903246
578.74207,30,71.924233
-946.319,5,71.95923
-275.4124,27,71.959289
-1040.7887,2,71.99033
-1509.1333,10,71.990416
-765.4126,15,72.002838
980.7807,49,72.033594
-991.93646,6,72.033739
-862.296,30,72.033753
-1031.2423,2,72.062008
-237.41943,23,72.062095
-1297.4255,17,72.062113
-884.51135,5,72.081188
-1244.6353,5,72.081249
-878.3985,5,72.093612
62.255188,52,72.107662
-2220.6626,9,72.107793
-1575.3584,19,72.1231
-787.864,5,72.154586
549.4582,38,72.179178
-827.85077,6,72.179488
-899.5604,5,72.179511
-956.26746,4,72.222511
-1851.6976,5,72.265118
-1625.5161,6,72.279548
548.83276,48,72.279856
-2026.169,9,72.279889
-140.20868,31,72.312867
-1381.138,11,72.312936
-665.0657,27,72.325477
-777.8738,18,72.337828
-438.22418,14,72.337867
-1897.989,17,72.356295
-1076.6862,3,72.373574
-560.0245,56,72.373639
-1025.1683,2,72.373654
2424.9512,65,72.398552
904.22217,46,72.398619
-1487.1051,10,72.424854
-1577.5994,8,72.424946
-816.4231,14,72.424968
-1286.6682,4,72.424977
-1017.59625,4,72.461138
-878.6369,6,72.461191
-901.48627,4,72.485318
-318.1068,42,72.546282
-388.16296,43,72.546344
-1625.8301,5,72.561668
-1508.5322,19,72.56177
-811.40564,8,72.577198
-1061.2349,3,72.590382
-1049.2562,3,72.605798
-1002.63904,5,72.626768
2081.5776,61,72.643109
-900.0132,6,72.65667
-933.74615,5,72.656717
-513.37836,31,72.656734
-915.028,4,72.656741
-1036.5524,2,72.656748
-743.75446,20,72.676027
-1713.0902,17,72.689069
-1170.3827,18,72.707373
1507.9058,43,72.723294
-1171.9219,7,72.723338
-1708.4944,4,72.723347
-262.98846,17,72.723353
-908.0116,4,72.73884
-1101.3995,3,72.738881
67.50006,38,72.755136
2049.7188,80,72.755207
-1020.53156,2,72.775924
-427.07196,34,72.788647
-965.14905,4,72.788923
996.1268,56,72.830821
-1758.9998,10,72.830882
-1358.2274,7,72.847916
-2238.7913,32,72.847996
-417.7968,26,72.848015
-2595.2637,48,72.859348
-1029.6475,3,72.873434
-582.4739,30,72.873479
-1054.0038,3,72.873488
-1072.0392,9,72.886585
-1023.18225,4,72.906278
-1357.5198,4,72.906344
-1049.6798,3,72.906374
-2640.8057,10,72.9186
-1267.0867,3,72.918664
-1257.9323,13,72.939699
-1652.6558,10,72.939779
-600.17236,19,72.955738
-484.73096,15,72.976214
-1248.4502,5,73.008614
-2267.351,8,73.008682
-974.8198,4,73.03407
-798.06055,10,73.034151
-1148.5085,8,73.034168
-835.64734,7,73.060192
-1977.9115,12,73.075144
-578.51697,21,73.089423
-955.7991,2,73.089489
-881.6545,5,73.104528
-1044.2635,2,73.10463
-529.7411,20,73.104652
45.6532,29,73.127881
-485.9558,13,73.127957
-1241.2122,28,73.163548
742.4096,51,73.163637
-990.13336,3,73.163655
-1029.5918,2,73.163661
-1775.8802,4,73.213137
-1762.3741,13,73.227292
-570.5526,22,73.240087
-1042.5638,2,73.240174
2266.0747,60,73.240191
-1058.3256,9,73.240198
-1799.1304,17,73.256015
-1626.5122,7,73.256067
-734.9882,11,73.279276
-63.038635,39,73.279355
2277.1074,65,73.293014
-367.3139,29,73.2931
-1044.2048,2,73.293119
-1247.8931,14,73.308025
-1772.6025,12,73.308117
-1036.2755,5,73.31817
-2221.5918,7,73.333416
-471.4428,27,73.348701
142.71082,37,73.364597
-893.45654,8,73.364676
-85.9176,30,73.364692
-1901.4497,7,73.364699
-102.096985,48,73.420084
-952.2579,8,73.420183
-832.81256,18,73.444018
-1027.024,5,73.444093
5802.293,115,73.482325
-959.22186,3,73.482381
-1087.2286,32,73.495545
-1122.2585,4,73.495613
-2210.7175,16,73.495639
-1240.5134,9,73.509935
-1164.6958,12,73.510039
-3449.3145,16,73.524586
-944.4681,15,73.539064
-3776.9292,12,73.562927
-1869.4385,16,73.563002
-582.69714,18,73.563027
-1127.0969,4,73.603063
-1025.407,17,73.603134
-931.7361,5,73.603151
-1462.541,21,73.624775
545.14703,44,73.624854
-1016.8383,2,73.641485
-1023.0263,9,73.641564
-1325.7161,15,73.66912
-1030.5039,2,73.690093
-1985.1038,11,73.690159
-917.16534,8,73.711424
-1924.6638,4,73.711496
-886.9594,21,73.727088
-3264.486,39,73.727462
-883.2707,7,73.764878
-1040.7567,11,73.764934
346.17047,37,73.764948
-1859.6074,21,73.781162
-1840.3402,5,73.781247
-961.60187,6,73.781264
-871.1663,5,73.781272
-981.6645,3,73.781278
113.81177,29,73.781284
-1365.0366,18,73.794376
-937.7996,5,73.794434
-1035.8699,3,73.820733
-978.9804,3,73.820846
-946.1819,5,73.849262
-877.2318,20,73.88064
-1124.514,12,73.880744
-2017.3328,8,73.880787
-1360.8828,4,73.880798
-1166.7864,3,73.89357
-1195.7009,7,73.893649
-846.73346,7,73.908178
-1310.0415,4,73.919841
-229.36139,42,73.947839
-1406.1262,10,73.960947
-1201.8615,9,73.971421
-1795.614,7,73.989
876.74164,59,73.989092
-1272.47,5,73.989175
-1125.5281,7,73.989232
-2180.4026,16,74.137957
-1497.1294,5,74.196455
589.7836,34,74.196641
-1038.9841,3,74.196669
263.53882,30,74.196676
-714.19336,8,74.23984
-332.11365,46,74.258526
-1263.14,22,74.258602
-1044.2367,2,74.294525
-1457.095,24,74.294591
-1354.8564,21,74.326
-1147.6646,10,74.356621
-3319.5154,16,74.374941
-358.45203,19,74.37505
-385.425,33,74.375066
-930.55225,5,74.414575
-1029.7502,2,74.414685
2014.2493,49,74.436183
-1024.835,2,74.449491
-1810.0707,12,74.46116
-2056.7312,28,74.475806
-1211.6962,7,74.49534
-225.05756,23,74.495442
-1030.804,4,74.519272
-958.63464,26,74.519341
-620.20123,25,74.519372
-620.9165,33,74.532675
1595.5415,47,74.532769
-1079.1865,14,74.532783
-1055.766,3,74.574745
-1410.3423,11,74.574812
-619.0208,22,74.574826
-7.9052124,50,74.593978
-450.17352,23,74.658793
-2131.311,9,74.690174
-2782.477,13,74.690257
-857.41925,7,74.690274
-2247.9575,28,74.70733
-1306.5859,12,74.707446
-367.3297,28,74.707464
-1248.2708,6,74.730533
-2378.155,9,74.730607
-971.0545,8,74.749075
-258.2481,25,74.763706
-1044.57,3,74.777101
-1458.647,13,74.79088
-1238.2238,5,74.79096
-640.935,69,74.85007
-1027.5497,23,74.850208
-973.5437,5,74.850258
-912.9432,12,74.88205
-1221.8822,6,74.899585
-900.9722,6,74.899653
-2427.3765,12,74.92224
-1698.6038,11,74.922316
-1042.1499,2,74.949401
-888.2245,19,74.949495
-1444.1506,6,74.964357
-592.75616,15,74.964432
-637.4769,15,74.964449
-1321.0781,7,74.985111
1404.011,57,74.999696
-870.3228,6,74.999771
-987.5755,4,75.012222
-879.69666,11,75.043794
-1382.1465,17,75.043876
1825.2661,63,75.092487
-518.4709,19,75.106965
-652.5034,34,75.132301
-1023.43604,4,75.145642
-1661.5344,11,75.165697
-229.86664,29,75.200317
-1828.072,11,75.217253
-939.20874,4,75.217299
2920.6982,77,75.23474
-963.3003,4,75.234813
-442.12915,16,75.260556
-609.17737,21,75.260622
-687.6444,11,75.274276
1346.5842,53,75.287934
-968.5702,23,75.303253
741.6946,47,75.303349
-1008.9728,4,75.3171
-722.9467,46,75.317142
-1044.2191,2,75.329831
-740.8092,8,75.329888
59.891296,28,75.346012
-916.8069,9,75.346085
-832.52985,21,75.357543
-1152.909,6,75.426629
-382.7256,17,75.469001
-1553.0525,8,75.46906
-1006.6333,11,75.503521
2495.7388,58,75.503587
272.08124,55,75.514003
-521.55286,21,75.556417
-831.52124,38,75.55649
1138.3181,42,75.588849
-1039.981,2,75.632755
-1727.6222,7,75.632843
-1322.9902,10,75.664772
-2563.6724,36,75.707791
81.12537,30,75.770386
-3555.9233,19,75.784392
-762.07776,33,75.8047
-1327.7452,11,75.822319
-1588.2053,36,75.822391
-1049.675,10,75.836917
-935.7263,8,75.859376
-1081.2222,4,75.859446
-761.1631,6,75.88337
-2533.057,18,75.883556
-1040.9597,2,75.904783
-990.2322,3,75.904868
-1022.3935,2,75.90489
1546.803,56,75.925683
3834.8745,73,75.92578
-1042.1608,2,75.947632
1305.9668,62,75.997114
-716.64984,7,76.00929
1237.6191,40,76.00935
-1225.8406,8,76.064282
-1085.6433,42,76.083743
-439.80762,16,76.10258
-1513.3525,10,76.116871
-447.0802,41,76.154402
-3090.5347,10,76.183561
478.43646,47,76.18366
-1733.6414,19,76.227731
-938.52875,4,76.249593
-1027.5612,2,76.270354
-404.40826,16,76.288807
-1492.3678,9,76.321399
2133.0923,58,76.321452
-1501.4711,14,76.32148
-1025.4047,2,76.321486
-1398.1562,12,76.340085
-863.1927,39,76.340136
1661.86,60,76.340147
-882.0498,9,76.361782
-834.21216,26,76.361859
-895.76587,6,76.380352
-927.09906,4,76.391255
-2036.3911,16,76.391319
690.75104,32,76.407877
277.7359,52,76.426721
-488.87006,25,76.442415
-812.9135,8,76.442479
-2238.0203,7,76.454118
1654.4683,88,76.474819
1763.2107,65,76.495475
-953.2359,3,76.509234
-1579.5667,9,76.533698
-1577.3464,9,76.547467
-1072.4591,5,76.547756
-894.4354,13,76.547799
-452.23755,42,76.562682
-974.90955,3,76.594019
-398.79486,19,76.62898
-1476.3005,15,76.62905
-835.9418,13,76.64048
3168.18,69,76.660376
-731.4407,19,76.673997
-1019.972,3,76.674079
-1001.78876,4,76.7124
1306.2478,68,76.725441
-881.6365,6,76.725531
-2924.6807,27,76.756538
-1002.579,3,76.756627
-1020.094,2,76.756656
-1838.3687,16,76.793296
-1614.5962,9,76.808121
-1556.6707,9,76.808207
-788.27216,54,76.808223
1041.853,30,76.82951
-1136.0525,4,76.829615
-3011.8257,5,76.85294
-1014.491,2,76.869476
-1684.7643,3,76.869601
1966.1567,115,76.890046
-1923.4883,4,76.890105
-1015.91907,2,76.904429
-1782.9523,6,76.904489
-1936.6445,26,76.918002
-924.42786,39,76.94599
-1159.5236,9,76.993948
-159.64465,55,76.994036
176.41351,25,77.019856
-1466.3549,38,77.019944
-1025.0266,2,77.019964
-779.18317,43,77.03577
120.09943,35,77.035856
-1000.9408,10,77.057562
529.28864,33,77.071543
-1726.1943,16,77.071618
-1044.2616,2,77.097885
-955.2396,6,77.097978
-1616.834,10,77.119713
-418.52692,35,77.134116
-739.1019,38,77.144699
-1204.0774,23,77.144775
269.36835,51,77.144794
-411.96375,18,77.166389
-1745.9194,8,77.181323
-1019.5155,2,77.181379
-621.68884,18,77.181393
-1034.8164,2,77.22815
-940.6603,6,77.228209
-1370.5385,4,77.228225
-1532.0305,19,77.253696
-129.08832,31,77.27539
-650.73267,41,77.287708
1131.6437,51,77.287767
-1193.2239,13,77.314528
-1485.7871,8,77.325692
-838.3465,7,77.337731
-239.99048,19,77.358049
-1588.9075,8,77.358124
-1887.4268,14,77.3737
-1066.495,3,77.38751
-1848.6301,18,77.400778
592.24524,35,77.416277
-1028.7611,2,77.42908
-191.55298,21,77.456552
-1305.0731,4,77.487451
-1076.3804,10,77.513917
