#{"t_start": 1763712042.3587961, "env_id": "None"}
r,l,t
2154.2708,45,36.791188
403.67627,26,36.819898
348.62128,42,36.819968
50.182735,4,36.856291
1771.8159,28,36.868538
252.63281,5,36.893281
178.58426,11,36.893347
2332.8765,52,36.901647
36.62,2,36.906124
5521.6353,64,36.926445
1866.6361,53,36.926503
178.0261,14,36.926518
-767.41254,11,36.939556
5070.918,74,36.9396
0.9431877,2,36.939612
1267.8315,30,36.93962
-903.01904,3,36.970982
143.21442,5,36.971053
313.87323,8,36.975914
1349.3552,44,36.975987
314.51538,4,36.976007
628.84174,17,36.986403
399.02063,9,37.006507
255.50702,8,37.015539
1693.4729,51,37.015618
427.0856,7,37.056004
-891.6698,4,37.068968
419.7521,8,37.069016
-752.18964,7,37.113034
316.2601,12,37.143094
-691.11316,9,37.143263
2483.2092,49,37.162275
867.36554,28,37.181826
1143.9268,37,37.182051
98.80194,2,37.203853
169.77562,6,37.203965
1343.1453,40,37.221664
1535.3374,28,37.240472
321.42032,4,37.258169
4628.0947,53,37.258215
946.1255,30,37.291841
378.59903,4,37.291886
231.50606,8,37.339567
2159.7249,56,37.36517
514.7273,51,37.365259
680.6866,38,37.365278
5418.0967,73,37.373679
413.58533,19,37.373738
92.51759,6,37.373753
-401.44977,29,37.3778
-807.6643,4,37.377856
408.5866,14,37.550178
6283.9473,147,37.550276
2980.8025,53,37.550292
86.912254,5,37.5503
955.3533,15,37.550308
-637.9037,5,37.550315
2578.4097,54,37.576917
527.2719,10,37.588251
-846.36926,3,37.588353
-799.50305,4,37.592128
-795.31635,4,37.635847
805.10364,16,37.643288
735.6032,10,37.660589
2250.4224,47,37.660642
899.69684,14,37.737295
664.7849,15,37.741514
2638.4778,37,37.785951
59.804543,3,37.789466
1177.7977,37,37.794474
140.56602,9,37.794964
2793.0002,53,37.811896
1195.3325,26,37.811977
1202.0891,17,37.811995
365.13272,17,37.824457
106.78327,2,37.824543
95.29787,2,37.850751
45.77642,3,37.850853
2198.4082,39,37.858196
303.20413,6,37.873577
2503.0618,46,37.873661
2219.8816,45,37.901651
498.26346,11,37.905413
-650.87396,9,37.90548
3028.2405,55,37.905493
220.5214,2,37.908936
3213.8694,55,37.908992
426.78223,22,37.930036
-7.1405907,2,37.930087
-728.7196,7,37.956831
1179.2565,19,37.97492
268.89627,7,37.975003
678.4302,6,38.007782
-725.2306,4,38.088565
1595.2239,38,38.088663
399.97382,7,38.088681
4460.8794,47,38.092758
1926.0736,49,38.109093
779.2267,14,38.126671
1066.2327,29,38.126709
684.8839,23,38.161401
687.40125,15,38.161503
596.99756,23,38.161524
184.96193,6,38.161532
126.17983,6,38.216308
29.951021,2,38.216385
143.04834,5,38.216402
-708.557,8,38.228409
1953.0012,39,38.228491
132.58307,4,38.244401
162.24402,15,38.274827
-892.88196,9,38.274899
1418.2008,21,38.287266
3120.2837,59,38.308854
1756.6144,38,38.308987
1754.9354,33,38.309016
4991.9014,93,38.309024
221.89923,3,38.327051
3998.7683,66,38.327125
-460.1897,12,38.327142
599.1226,6,38.337555
70.18745,2,38.33761
-330.225,4,38.369158
-191.7755,4,38.376303
1079.7847,23,38.393025
127.551445,8,38.40427
184.7008,15,38.404343
318.47128,12,38.40436
681.7643,19,38.404367
-801.27155,7,38.407753
-877.47424,3,38.419009
175.242,3,38.429392
-647.6057,6,38.442996
258.84134,4,38.443114
122.6088,3,38.443137
99.97409,4,38.443147
150.94656,2,38.471617
-966.8257,14,38.471706
-819.654,3,38.475938
127.36511,5,38.476027
1461.9501,28,38.503513
1433.7921,59,38.507668
-797.07764,8,38.507738
1890.9308,48,38.507755
1.8763428,5,38.511894
50.492302,4,38.54407
161.16632,5,38.553331
2836.9392,37,38.553389
-816.8153,7,38.560594
90.21318,3,38.572011
-82.66992,15,38.580316
142.3327,3,38.580397
297.62082,16,38.594835
2732.2864,81,38.611402
1572.2677,24,38.611473
854.761,28,38.611487
181.31845,4,38.611492
4586.606,64,38.619103
72.65114,2,38.624185
154.61359,4,38.624245
535.8773,13,38.64073
367.55804,5,38.659319
207.4302,4,38.659366
2110.2915,52,38.659375
343.99033,3,38.693101
412.942,7,38.693163
1015.71826,23,38.705951
307.22092,8,38.706038
788.09155,12,38.710002
109.46115,7,38.71007
692.05273,7,38.727534
35.23973,8,38.727591
-8.441837,8,38.758669
255.20657,3,38.768361
2267.404,55,38.768432
170.94292,7,38.772322
270.33365,7,38.780102
281.14145,3,38.79532
-801.316,7,38.795401
158.834,9,38.795415
88.14885,3,38.81219
4133.79,57,38.823812
129.88474,2,38.824174
1.9557667,2,46.649637
2250.5544,73,46.689062
1538.5109,38,46.710778
-73.02304,9,46.740868
283.4533,12,46.790734
289.26456,12,46.832991
2971.3425,50,46.833097
1216.6515,22,46.842285
72.94901,2,46.897362
736.35345,20,46.897468
586.6338,15,46.910189
362.82727,62,46.910263
5929.531,135,46.947416
-713.73303,6,46.947458
25.59217,6,46.947469
114.943756,3,46.947475
185.55156,4,46.969947
6478.4307,94,46.970066
57.725624,3,47.009583
289.79388,3,47.009664
101.69453,3,47.009681
-762.9429,6,47.017139
141.29272,5,47.040586
226.6737,3,47.060738
-974.9692,3,47.060834
3449.651,57,47.09421
627.48456,40,47.099469
-379.8084,21,47.099773
301.524,3,47.099812
4262.167,47,47.127863
3173.8755,73,47.127997
-110.74744,14,47.178748
-164.44601,9,47.217558
259.53217,4,47.217661
143.36638,4,47.25368
828.97345,23,47.273043
120.87821,3,47.275292
1061.385,15,47.304464
2701.751,61,48.014339
281.7508,4,48.014437
217.21472,13,48.041008
240.34622,5,48.086776
-82.64938,3,48.117844
62.000225,6,48.24524
3822.838,46,48.312911
534.6471,11,48.336191
1702.5555,38,48.33629
900.5594,17,48.398816
807.5384,20,48.463712
457.99432,7,48.547099
190.52792,5,48.54723
860.33734,14,48.547255
2342.3691,50,48.564197
-16.795546,2,48.591763
824.3146,25,48.654162
3336.507,61,48.676729
54.538338,4,48.676828
194.06845,6,48.70029
3811.3464,46,48.700364
2041.1876,35,48.700383
367.93225,4,48.743463
-994.32416,8,48.743532
2957.6345,63,48.743546
3484.3137,36,48.768028
1414.7997,23,48.788351
1537.0887,27,48.788436
278.5121,6,48.812914
194.01971,3,48.813013
-756.9347,17,48.827765
176.16669,4,48.828097
82.26653,7,48.864165
118.0437,4,48.864434
2172.9597,37,48.864569
2176.7898,58,48.864688
870.4762,23,48.891615
24.888535,3,48.919503
139.38354,2,48.919609
70.07077,2,48.948157
153.33112,3,48.94823
348.12128,15,48.973664
-1011.7543,2,49.03072
135.35468,2,49.075521
-792.3546,4,49.075598
383.31506,10,49.102042
573.7791,27,49.124176
56.24977,8,49.124264
787.07275,25,49.167736
295.63608,13,49.18507
243.04544,4,49.185431
1091.2341,27,49.185455
227.33514,10,49.210299
1086.6301,48,49.219211
275.88843,6,49.21932
941.30115,42,49.219342
264.29245,6,49.26802
123.2834,4,49.303842
1054.508,25,49.303934
239.91724,4,49.303983
635.0029,12,49.304004
340.50955,13,49.304013
915.3176,18,49.30402
643.5161,21,49.335433
14.723454,2,49.39641
201.13695,16,49.476442
99.0333,6,49.50019
905.2498,24,49.500666
312.81107,12,49.500718
1427.0764,50,49.614455
5799.1465,105,49.663413
1684.0684,34,49.711492
-467.09277,13,49.876684
511.79297,12,49.905837
57.256817,4,49.946719
885.0983,15,49.9468
71.27295,20,49.980046
898.93933,28,50.045158
780.3965,20,50.096478
371.34818,5,50.096521
701.9177,20,50.09653
148.1685,7,50.104576
205.36166,13,50.120608
5723.1733,124,50.129627
3730.8608,49,50.129673
2191.5947,49,50.14855
229.81633,5,50.173279
661.1006,32,50.174171
1663.4297,41,50.174254
1088.0695,21,50.208848
62.983246,7,50.223397
113.86829,2,50.224004
902.1775,13,50.244044
417.84665,6,50.272609
3231.7454,51,50.293698
1364.0919,20,50.330272
154.45505,3,50.330316
3.3117676,6,50.330327
293.88818,7,50.348666
104.596436,2,50.371298
390.25867,11,50.387155
1362.3262,35,50.387234
705.73535,9,50.400467
967.3883,15,50.411304
276.14447,13,50.414636
201.80153,3,50.435898
79.21878,2,50.450338
-1582.6956,5,50.476475
266.83447,11,50.484423
991.1428,21,50.502507
522.7845,12,50.511613
1332.1798,55,50.521118
3623.4917,49,50.546493
2958.19,45,50.552488
15.277745,2,50.574344
1045.2434,26,50.574747
235.5686,6,50.574974
2031.6449,36,50.612752
2887.6125,50,50.61291
989.05414,12,50.616706
-1160.0862,16,50.616745
92.76049,2,50.62721
67.33659,3,50.631841
-7.1530457,3,50.65105
1063.0459,25,50.663685
-958.5767,3,50.702961
947.14777,31,50.703086
983.9268,15,50.721308
1229.7726,55,50.721416
804.87146,15,50.736885
1982.4448,51,50.748044
-701.39215,3,50.760422
-334.6346,14,50.765145
2186.0496,51,50.784988
429.545,7,50.795733
1208.8822,30,50.818977
1536.0226,38,50.819024
5034.458,45,50.819034
92.620605,5,50.819041
1361.9427,24,50.8376
1507.4133,24,50.837685
2683.4004,80,50.837723
128.98279,7,50.837755
278.27676,4,50.837786
4894.167,54,50.837816
43.84082,3,50.866627
61.78077,3,50.866698
286.20877,6,50.893081
3792.5684,58,50.896627
335.6721,6,50.901407
3167.4495,39,50.90145
953.7764,37,50.970194
98.50785,8,50.970344
-587.36646,9,50.996529
-786.7704,7,50.996605
524.3694,18,51.024479
1296.6375,38,51.024604
1097.4868,51,51.046231
-327.11603,24,51.098431
407.39664,14,51.129484
313.5871,5,51.129608
500.4258,16,51.297993
299.75827,6,51.29882
198.88838,7,51.298871
332.49332,12,51.325479
1897.7264,35,51.325554
92.07042,9,51.325576
103.72004,2,51.344904
452.3097,10,51.345018
243.32446,19,51.345045
108.695335,2,51.345054
-11.458704,2,51.360244
382.01947,10,51.403975
-87.31628,5,51.404126
221.81274,4,51.428718
150.01364,9,51.42889
-948.56287,5,51.443305
259.07928,6,51.443444
79.423584,2,51.46297
2879.7556,95,51.48576
240.90378,5,51.533445
137.81819,6,51.533688
205.41466,4,51.533712
-503.68365,13,51.533721
828.19617,18,51.572993
1173.0596,24,51.573188
-6.695835,3,51.642957
109.641846,2,51.643116
237.14877,5,51.713774
497.71463,10,51.752236
1798.5371,32,51.792312
648.0539,18,51.828395
680.1868,11,51.837198
5139.2773,56,51.925038
105.196976,10,51.98386
2609.2678,49,51.98395
1349.3193,20,51.983966
210.15077,10,52.026035
2335.4575,40,52.02611
64.11281,4,52.032671
1537.3243,21,52.03272
635.895,18,52.044561
497.62878,9,52.050966
462.96118,11,52.082086
1.5734491,3,52.08342
340.5159,10,52.115108
401.97018,6,52.116568
1110.7347,32,52.116686
466.1009,8,52.181626
-12.9729,2,52.181942
2276.6812,31,52.283102
319.878,5,52.289784
2986.4114,65,52.290573
226.98132,5,52.390686
1392.6147,60,52.39079
1460.2811,31,52.390815
126.260056,2,52.390826
412.7049,9,52.438575
4995.042,46,52.438638
336.37634,5,52.463034
-892.66174,3,52.467363
271.4087,5,52.467441
120.855644,3,52.467461
151.07507,23,52.485972
-1065.7357,3,52.50151
4084.1511,54,52.529197
275.62238,11,52.529263
83.7484,3,52.534204
-1535.6821,11,52.534286
5377.5796,62,52.534306
1127.603,14,52.556576
271.75195,8,52.571776
707.17993,17,52.57212
123.04582,2,52.579618
470.98795,18,52.621264
-903.75323,9,52.650485
272.55585,9,52.677259
2028.7101,43,52.677325
310.93338,8,52.699182
-7.5546355,2,52.699242
133.30646,2,52.710809
1525.9126,28,52.714145
-11.392653,3,52.73577
260.15448,4,52.735859
3066.1738,38,52.745831
3649.587,46,52.745889
358.53314,6,52.745904
819.0405,17,52.749338
63.837147,2,52.749398
736.8955,18,52.770921
1754.0947,29,52.771025
888.81964,18,52.771052
2012.082,31,52.779965
174.49522,4,52.780061
166.76746,2,52.797546
150.02197,2,52.797613
52.640717,5,52.797634
-929.6441,2,52.814069
1711.8607,37,52.814178
-61.346893,5,52.83597
748.1048,10,52.851158
-55.660652,5,52.851235
310.97675,9,52.862007
64.936386,4,52.865641
2791.844,61,52.879751
-963.4479,4,52.884876
-758.56287,5,52.894955
838.10364,23,52.913832
146.32527,8,52.913899
-26.488287,3,52.91785
-292.5548,11,52.917901
1766.092,29,52.931652
4522.419,61,52.932867
4856.004,56,52.956853
1584.8398,21,52.985053
160.85391,4,52.99394
354.6294,6,52.997141
-1108.5903,9,53.001621
3315.3174,58,53.001706
-118.09705,11,53.013758
2420.819,39,53.034134
965.59106,22,53.034553
44.976273,2,53.034607
348.65738,10,53.034621
4706.7305,47,53.053711
159.32442,11,53.053762
1792.9478,49,53.072166
408.39166,5,53.101836
-390.16238,7,53.116141
179.97151,2,53.116226
-652.46967,6,53.133765
762.99554,14,53.147717
72.26242,2,53.169236
162.22939,3,53.169309
116.66144,2,53.18364
386.4576,10,53.183688
1464.119,21,53.205795
3544.5427,42,53.224149
363.68484,7,53.245437
585.4634,32,53.245525
6521.295,82,53.250482
2597.6802,38,53.276149
670.36597,33,53.27623
-575.2832,17,53.276256
226.6552,3,53.276265
31.412626,7,53.29888
282.83087,20,53.313151
312.63538,8,53.338098
3084.6406,39,53.360303
331.29755,4,53.368984
113.42461,2,53.386304
438.45798,8,53.411333
4268.494,76,53.411413
328.8999,6,53.416335
-898.07043,4,53.416405
1879.703,40,53.416433
-881.7264,2,53.43218
1917.3171,32,53.436907
193.75185,4,53.46845
1613.4888,36,53.468511
282.57477,5,53.468528
-362.30493,22,53.468535
771.72534,16,53.468543
297.89417,4,53.501677
1213.8444,19,53.523956
-410.60626,4,53.556307
2405.4373,42,53.57086
3644.466,39,53.590508
-283.84308,22,53.59062
406.53503,9,53.59065
3050.8845,54,53.600234
152.91008,12,53.626683
981.20233,44,53.647007
-1436.336,10,53.662438
-787.42694,4,53.662523
613.5282,9,53.704427
336.37064,7,53.732317
-951.23975,3,53.732402
262.39746,36,53.732428
1348.0775,30,53.75505
2562.6812,78,53.755133
4.8915615,2,53.783853
307.5611,8,53.784061
145.0715,4,53.843298
-844.5741,9,53.843436
-211.35933,9,53.873308
4095.783,77,53.911901
1706.6306,41,53.912052
257.49036,3,53.954907
4504.2017,43,53.955074
401.53836,7,53.979249
-713.8002,6,53.979328
-891.2374,2,53.979346
108.336,2,54.013315
87.85328,3,54.03868
-1533.5115,24,54.038814
577.88446,11,54.038891
514.4941,10,54.057609
230.20532,5,54.057666
-13.412964,30,54.077144
-915.55054,15,54.095499
136.6263,3,54.095572
463.05484,22,54.09559
528.69214,18,54.113235
2551.1196,49,54.113358
-688.7327,7,54.147848
379.9552,7,54.156726
556.9309,17,54.156783
111.57313,3,54.156797
812.49725,15,54.173871
-306.12683,11,54.173944
391.49863,8,54.173958
138.6073,4,54.237924
269.3627,8,54.237974
109.28338,10,54.25451
939.6048,13,54.378563
669.5186,18,54.894208
661.18304,12,54.926513
104.4558,2,54.956636
300.42413,15,54.977413
2571.451,42,54.977551
607.2822,14,54.977642
322.91034,28,55.020044
1121.7709,49,55.030767
108.1074,4,55.042883
533.1639,15,55.07122
3410.6248,50,55.090535
-733.8136,5,55.109941
2156.3386,32,55.165473
-548.1937,12,55.165563
-633.9769,9,55.184854
747.96564,14,55.223423
2446.7192,42,55.241364
3469.2952,56,55.273373
208.64842,5,55.273553
-820.0417,13,55.285109
926.2408,33,55.285216
415.48294,7,55.313489
249.2182,3,55.337593
456.79733,12,55.337667
666.764,15,55.357145
613.5597,11,55.41514
1262.625,30,55.415273
-853.2551,5,55.431037
-886.877,6,55.431135
489.57837,11,55.447706
298.58734,13,55.447767
-21.347084,9,55.451368
2187.6587,57,55.464928
5757.64,76,55.486757
178.66043,6,55.486824
5158.8716,84,55.509039
976.45013,27,55.534836
52.353607,2,55.53498
-12.177051,4,55.549111
-365.51193,7,55.549191
1186.4092,20,55.564675
224.17937,6,55.564753
1466.501,20,55.586819
-11.480384,3,55.586942
-1026.2408,2,55.618988
313.90622,6,55.619064
5342.6704,55,55.637268
3810.3655,60,55.649044
137.78442,3,55.6736
859.39874,14,55.67365
-158.5445,12,55.67366
4111.879,53,55.700047
586.2903,22,55.708879
-350.83734,5,55.708921
1187.7904,26,55.728986
608.2048,12,55.746109
-876.45593,2,55.75247
183.03563,5,55.77012
-736.65796,7,55.770218
-64.154594,11,55.789096
2645.196,65,55.789183
1722.0033,27,55.789211
84.86787,2,55.79447
-981.3008,4,55.794557
4.560005,2,55.798288
406.09964,10,55.798339
4499.943,72,55.812551
230.00174,11,55.81262
2722.225,54,55.840856
1247.7231,57,55.852546
308.54947,15,55.880454
6838.886,123,55.902309
493.82397,13,55.902385
-17.155281,9,55.915696
-273.64777,6,55.931059
564.05444,10,55.931118
188.37915,2,55.946347
235.995,10,55.946397
158.70331,5,55.962086
1780.7167,30,55.962155
499.24036,9,55.965564
1042.4922,18,55.984091
149.85396,2,55.991605
373.59772,7,55.991646
215.53296,6,55.995605
1756.9802,35,55.995656
-23.272482,18,56.007137
282.33292,3,56.023267
282.64014,8,56.033168
1009.54236,12,56.03717
83.97809,14,56.052382
245.73328,4,56.110863
1282.4807,26,56.132699
1391.7358,29,56.179446
2763.427,56,56.179898
1006.5831,28,56.203546
1968.9692,48,56.226162
-344.66162,13,56.22981
2273.8623,48,56.246622
147.61823,3,56.298756
1322.8353,19,56.332985
490.7403,17,56.3523
-1204.313,5,56.378421
69.9136,2,56.378528
872.66425,13,56.378549
37.075172,2,56.419151
93.40917,3,56.425168
3500.4312,40,56.425226
2211.8164,31,56.430001
1096.272,79,56.451764
5110.858,70,56.459425
1416.4713,40,56.472606
73.25009,2,56.488992
185.63077,5,56.523746
1631.7816,58,56.565441
391.9747,5,56.56553
102.85956,16,56.565545
1422.7302,34,56.582135
340.96936,4,56.632641
641.95874,19,56.640421
1.8639112,5,56.640519
405.97003,28,56.683147
-957.13403,3,56.711575
3053.482,62,56.753875
1374.9087,33,56.828869
4065.0679,123,56.829002
118.40152,7,56.904245
-1127.1008,4,57.081597
417.76596,19,57.120825
202.44305,4,57.147153
1900.1719,38,57.195748
-845.0035,4,57.250283
111.68457,31,57.280196
-973.01917,8,57.30679
264.01685,36,57.34397
191.55165,3,57.344564
866.2075,15,57.344629
3793.712,66,57.34464
4499.594,58,57.381974
2254.157,62,57.483529
1341.5795,37,57.502608
420.08362,31,57.522331
330.00803,7,57.542483
224.09923,7,57.563197
1524.8971,25,57.586699
1612.3004,31,57.586746
389.40173,11,57.586757
770.96875,58,57.634815
315.43024,6,57.656229
147.46066,5,57.656326
-856.7229,8,57.678331
85.71741,3,57.68279
1422.9058,32,57.682864
46.423584,3,57.687681
-616.14355,12,57.687758
695.1765,39,57.687775
-549.93896,11,57.687784
1200.3362,30,57.693568
348.09793,8,57.693628
662.128,18,57.698325
118.03819,2,57.698392
581.4185,18,57.698408
-70.494286,4,57.723043
426.14047,11,57.72315
-922.03406,4,57.741598
1175.9647,73,57.741715
419.6421,7,57.753855
85.08255,3,57.77177
585.90955,31,57.771859
202.8714,9,57.78755
683.7915,58,57.787617
-218.96411,10,57.787633
315.5634,9,57.818079
623.8336,16,57.818134
-84.57445,5,57.818143
143.32878,2,57.818147
92.78727,3,57.841327
27.398384,2,57.858027
103.8298,9,57.858099
87.918915,3,57.878186
113.64456,4,57.898417
-980.6914,2,57.913566
-535.8364,9,57.913619
1658.2758,36,57.925466
11.883996,7,57.92918
-491.02374,6,57.936575
45.61518,3,57.936631
-1047.6646,3,57.94834
337.62927,11,57.959036
145.7985,2,57.959128
-188.73209,5,57.959149
3.5560732,2,57.959158
-417.851,14,57.962745
2501.6484,54,57.962795
643.9428,13,57.965931
672.7954,12,57.968992
1748.7714,26,57.977656
318.0042,8,57.981505
171.63594,4,57.997557
354.2199,24,57.997648
4120.56,112,58.015906
2881.8438,43,58.040201
4074.728,44,58.040289
267.2759,5,58.040309
343.24716,6,58.063162
-775.3789,5,58.081929
-955.86957,4,58.081977
158.67029,19,58.081988
-88.46684,3,58.081994
-607.6542,6,58.105053
301.59842,8,58.118807
-171.24988,14,58.123709
-370.4888,8,58.129941
46.806213,2,58.129987
317.2649,6,58.144535
851.9978,29,58.149173
1397.0935,33,58.153263
795.3333,21,58.16837
1314.2709,23,58.183574
683.27576,22,58.20306
2145.2146,44,58.253444
1111.3191,42,58.253526
398.03833,15,58.253541
984.46136,15,58.272825
708.7618,11,58.287435
165.13876,4,58.287524
592.3352,13,58.32569
-368.81406,12,58.328994
869.8251,23,58.341886
108.18054,2,58.354762
14.160336,5,58.354875
728.7809,8,58.376456
394.64453,6,58.376557
70.555534,15,58.396082
200.90894,4,58.407594
2723.846,54,58.424259
341.6022,5,58.44852
639.14886,12,58.448657
691.2635,22,58.469229
844.0233,14,58.469353
147.89513,2,58.512633
6967.38,124,58.542408
243.33324,3,58.542495
48.788235,2,58.600652
-729.3862,3,58.621991
23.98925,6,58.649473
1361.1687,16,58.666669
1896.0627,37,58.666739
70.47156,4,58.666756
353.34778,28,58.681282
2729.0234,38,58.700075
211.1582,2,58.715237
1583.3193,18,58.715284
1724.0546,62,58.77853
51.067993,6,58.778576
1062.3696,57,58.801204
3241.7534,59,58.81498
-848.10254,5,58.838794
85.015915,2,58.838861
187.72656,40,58.844717
1436.6655,51,58.844802
4758.1294,62,58.844862
2137.641,31,58.848655
409.31177,7,58.848712
75.79127,2,58.853018
176.07948,6,58.853102
163.83162,3,58.853121
150.49011,3,58.853128
848.9301,19,58.880745
145.01784,5,58.880802
102.92349,3,58.880818
5701.156,135,58.880824
983.3499,20,58.885457
-889.32544,6,58.885529
1239.075,34,58.895563
1444.0336,30,58.895646
773.3938,21,58.895664
39.980118,3,58.902014
303.56403,6,58.902091
134.62341,2,58.902117
70.12708,2,58.907407
4264.213,46,58.907481
59.906357,2,58.923786
-1127.632,4,58.943091
192.77638,4,58.952747
169.38739,3,58.952812
-399.4649,8,58.956618
114.54074,2,58.967952
3294.6863,65,59.006503
-569.1771,15,59.006585
235.03615,11,59.006604
449.72488,17,59.0476
686.2871,29,59.047669
166.25116,2,59.047686
1290.7365,42,59.069996
283.45505,7,59.070112
164.9031,11,59.090361
117.93965,3,59.090501
2403.658,50,59.096076
563.5811,7,59.107788
386.63535,6,59.140165
76.791504,24,59.155073
-805.02246,4,59.155158
288.1431,18,59.155178
4259.538,54,59.183892
147.34717,6,59.184074
55.374916,3,59.184092
866.9525,17,59.189181
89.46385,14,59.189228
206.12453,9,59.18924
1256.2489,25,59.202735
667.17175,14,59.222791
248.58882,4,59.242367
1232.973,28,59.242476
579.77997,12,59.242496
77.02264,3,59.242507
408.2242,6,59.250667
567.0643,16,59.250729
51.64222,8,59.268023
1725.8419,30,59.268107
65.17206,5,59.268127
182.83167,2,59.298248
1930.4243,59,59.319174
-415.3388,16,59.331036
317.57263,7,59.339712
619.3334,17,59.365441
883.1516,15,59.394871
-892.0635,6,59.39493
1154.7355,20,59.399068
622.3234,13,59.399131
791.4147,15,59.399148
-549.18616,9,59.399154
897.3978,17,59.410647
-407.42218,7,59.410696
2293.3071,35,59.434231
160.54733,3,59.434305
-698.48755,8,59.437448
4908.604,84,59.450364
-81.12366,5,59.450423
-173.57968,21,59.484491
760.1056,12,59.488856
3215.5872,66,59.488897
766.02985,46,59.488907
344.2461,8,59.488914
-364.20886,10,59.504868
223.52179,6,59.504938
55.32123,3,59.532916
392.6112,7,59.533001
184.11783,5,59.548242
47.15684,5,59.573617
-7.258033,2,59.585894
340.0098,13,59.589845
598.44055,14,59.596242
109.259155,8,59.596395
1306.5146,30,59.618834
2518.225,48,59.630646
-716.20654,5,59.638187
3359.4927,83,59.638519
773.2612,27,59.664123
156.62692,2,59.668889
-225.31757,6,59.668944
1249.6628,36,59.668959
-1231.5254,12,59.674763
3235.5393,34,59.696973
491.01602,17,59.700725
198.84041,5,59.715371
-156.00568,19,59.735142
-87.05559,8,59.739311
197.69595,4,59.739373
3514.678,44,59.747728
430.39755,6,59.747826
-128.79913,10,59.774187
-696.0924,4,59.774258
155.98306,3,59.774277
47.853027,8,59.793885
-823.38684,6,59.793941
-927.416,2,59.793954
-762.8383,3,59.802088
260.3819,16,59.802138
1102.0269,35,59.804696
1231.9431,29,59.826321
314.72675,5,59.826386
1980.2948,41,59.844228
122.27409,7,59.861118
-1291.5886,12,59.861209
230.72061,10,59.893144
1312.6401,25,59.893325
63.51743,2,59.91965
-53.261276,6,59.919748
116.76944,5,59.940678
-14.447703,4,60.001982
1618.5079,33,60.002118
-84.25033,19,60.002135
30.590689,8,60.037296
249.07591,7,60.10475
-274.95294,10,60.136108
1941.4652,36,60.160833
340.23587,11,60.19694
85.244026,3,60.197035
2391.0493,40,60.197056
2953.876,36,60.311315
4888.257,57,60.31143
86.303406,10,60.349101
7146.566,102,60.349238
-874.4312,5,60.386668
1726.74,60,60.38676
2215.3787,37,60.420944
214.84702,7,60.421008
819.4509,15,60.440578
127.18617,2,60.440639
1463.1871,16,60.440653
2955.0068,52,60.478448
2893.0393,65,60.52362
-10.497545,2,60.523715
71.994286,17,60.563348
384.56012,7,60.563434
1029.8109,22,60.652435
937.50275,13,60.653867
166.8855,2,60.653949
62.920525,7,60.674102
-893.93463,15,60.700437
724.23413,13,60.741222
-34.66196,4,60.752362
-725.48254,5,60.75242
410.71677,13,60.752435
3062.145,53,60.752442
1577.8157,34,60.757864
-506.2685,7,60.757944
-135.80603,13,60.757963
791.51355,16,60.765792
282.9234,12,60.778656
516.9382,9,60.778723
602.9206,12,60.795346
153.31866,3,60.795421
1057.013,17,60.799696
1331.442,26,60.799757
-766.1737,6,60.803826
3390.429,45,60.804031
1508.9811,31,60.819656
-816.96045,7,60.819719
218.24144,3,60.823583
286.75214,6,60.823642
606.91187,10,60.836465
339.09357,8,60.859087
335.8328,6,60.859128
223.91731,3,60.859138
65.67044,3,60.920696
1132.656,24,60.946816
341.688,11,60.946971
297.41766,7,60.993597
2663.188,43,60.993709
268.2572,5,61.003814
2325.9329,33,61.003891
-316.98907,10,61.020123
1009.263,13,61.020187
1286.4937,25,61.038223
287.2989,8,61.038323
-866.29175,2,61.038345
1161.4458,25,61.051472
477.29767,8,61.054866
97.375244,9,61.076126
328.9996,7,61.076183
-722.2435,6,61.076198
912.78577,19,61.118889
159.76045,4,61.135924
-934.1609,3,61.136029
-740.74084,12,61.197227
-815.22656,9,61.197407
-675.12244,6,61.227062
9.404457,4,61.227144
659.0148,12,61.264897
408.38483,29,61.302289
526.77124,15,61.32703
2578.0178,45,61.348263
2811.5579,55,61.348975
367.98123,6,61.349088
3454.3354,73,61.349108
2753.0376,33,61.349118
986.1821,35,61.349137
14.408848,2,61.36495
234.99646,8,61.366267
1588.4191,39,61.366436
99.039505,2,61.391142
141.43665,14,61.391229
1889.8972,40,61.42664
275.5648,4,61.426771
116.06855,2,61.42679
-770.0231,5,61.443873
-848.61334,5,61.468179
3153.649,44,61.468317
117.59837,8,61.510514
303.29456,18,61.545084
-923.8179,5,61.545157
481.8653,5,61.591739
240.11917,6,61.591813
4821.0957,158,61.591827
125.41938,3,61.618089
-1057.609,2,61.635325
-83.06909,17,61.635438
653.5833,10,61.656625
4465.447,72,61.66012
1015.8524,18,61.663772
226.28938,9,61.663824
-550.45264,10,61.663839
133.30707,15,61.677392
-842.2129,5,61.696543
5244.7144,54,61.696591
-869.3305,3,61.707376
5050.1855,47,61.707422
1913.0267,54,61.707433
-1141.313,11,61.728578
108.46077,2,61.728637
-995.51624,2,61.728653
962.1644,12,61.778719
199.0688,3,61.778775
181.46155,7,61.778784
33.56616,2,61.802191
126.31389,3,61.805397
1551.446,31,61.835976
648.50446,22,61.839545
112.55365,10,61.839615
4904.686,49,61.845653
185.64351,3,61.84572
-32.377686,13,61.862492
1836.783,36,61.86259
1149.9104,36,61.875102
-55.590515,22,61.890221
576.89325,11,61.890292
304.65512,7,61.893936
-646.963,19,61.897702
